index,Date,HomeTeamId,AwayTeamId,HTR,FTR
3884,11/01/2020,62.0,397.0,H,H
3885,11/01/2020,338.0,340.0,D,A
3886,11/01/2020,66.0,68.0,H,H
3887,11/01/2020,76.0,67.0,D,D
3888,11/01/2020,73.0,64.0,A,A
3889,12/01/2020,1044.0,346.0,A,A
3890,12/01/2020,58.0,65.0,A,A
3891,18/01/2020,346.0,73.0,D,D
3892,18/01/2020,57.0,356.0,H,D
3893,18/01/2020,397.0,58.0,H,D
3894,18/01/2020,65.0,354.0,A,D
3895,18/01/2020,68.0,1044.0,H,H
3896,18/01/2020,340.0,76.0,H,A
3897,18/01/2020,563.0,62.0,D,D
3898,18/01/2020,67.0,61.0,D,H
3899,19/01/2020,328.0,338.0,A,H
3900,19/01/2020,64.0,66.0,H,H
3901,21/01/2020,58.0,346.0,A,H
3902,21/01/2020,1044.0,397.0,H,H
3903,21/01/2020,354.0,340.0,A,A
3904,21/01/2020,62.0,67.0,H,D
3905,21/01/2020,356.0,65.0,D,A
3906,21/01/2020,61.0,57.0,H,D
3907,22/01/2020,338.0,563.0,H,H
3908,22/01/2020,73.0,68.0,H,H
3909,22/01/2020,66.0,328.0,A,A
3910,23/01/2020,76.0,64.0,A,A
3911,29/01/2020,563.0,64.0,A,A
3912,01/02/2020,338.0,61.0,D,D
3913,01/02/2020,1044.0,58.0,H,H
3914,01/02/2020,354.0,356.0,D,A
3915,01/02/2020,64.0,340.0,D,H
3916,01/02/2020,67.0,68.0,D,D
3917,01/02/2020,346.0,62.0,D,A
3918,01/02/2020,563.0,397.0,H,D
3919,01/02/2020,66.0,76.0,D,D
3920,02/02/2020,328.0,57.0,D,D
3921,02/02/2020,73.0,65.0,D,H
3922,08/02/2020,62.0,354.0,H,H
3923,08/02/2020,397.0,346.0,A,D
3924,09/02/2020,356.0,1044.0,D,H
3925,14/02/2020,76.0,338.0,D,D
3926,15/02/2020,340.0,328.0,D,A
3927,15/02/2020,68.0,64.0,D,A
3928,16/02/2020,58.0,73.0,A,A
3929,16/02/2020,57.0,67.0,D,H
3930,17/02/2020,61.0,66.0,A,A
3931,19/02/2020,65.0,563.0,H,H
3932,22/02/2020,61.0,73.0,H,H
3933,22/02/2020,328.0,1044.0,D,H
3934,22/02/2020,354.0,67.0,H,H
3935,22/02/2020,356.0,397.0,D,D
3936,22/02/2020,340.0,58.0,H,H
3937,22/02/2020,338.0,65.0,D,A
3938,23/02/2020,66.0,346.0,H,H
3939,23/02/2020,76.0,68.0,H,H
3940,23/02/2020,57.0,62.0,D,H
3941,24/02/2020,64.0,563.0,D,H
3942,28/02/2020,68.0,338.0,D,H
3943,29/02/2020,397.0,354.0,D,A
3944,29/02/2020,1044.0,61.0,A,D
3945,29/02/2020,67.0,328.0,D,D
3946,29/02/2020,563.0,340.0,H,H
3947,29/02/2020,346.0,64.0,D,H
3948,01/03/2020,62.0,66.0,D,D
3949,01/03/2020,73.0,76.0,H,A
3950,07/03/2020,64.0,1044.0,H,H
3951,07/03/2020,57.0,563.0,D,H
3952,07/03/2020,354.0,346.0,H,H
3953,07/03/2020,356.0,68.0,H,H
3954,07/03/2020,340.0,67.0,D,A
3955,07/03/2020,76.0,397.0,D,D
3956,07/03/2020,328.0,73.0,H,D
3957,08/03/2020,61.0,62.0,H,H
3958,08/03/2020,66.0,65.0,H,H
3959,09/03/2020,338.0,58.0,H,H
3960,17/06/2020,58.0,356.0,D,D
3961,17/06/2020,65.0,57.0,H,H
3962,19/06/2020,68.0,340.0,D,A
3963,19/06/2020,73.0,66.0,H,D
3964,20/06/2020,346.0,338.0,D,D
3965,20/06/2020,397.0,57.0,D,H
3966,20/06/2020,563.0,76.0,D,A
3967,20/06/2020,1044.0,354.0,A,A
3968,21/06/2020,67.0,356.0,D,H
3969,21/06/2020,58.0,61.0,H,A
3970,21/06/2020,62.0,64.0,D,D
3971,22/06/2020,65.0,328.0,H,H
3972,23/06/2020,338.0,397.0,D,D
3973,23/06/2020,73.0,563.0,D,H
3974,24/06/2020,66.0,356.0,H,H
3975,24/06/2020,67.0,58.0,D,D
3976,24/06/2020,68.0,62.0,D,A
3977,24/06/2020,76.0,1044.0,D,H
3978,24/06/2020,64.0,354.0,H,H
3979,25/06/2020,328.0,346.0,D,H
3980,25/06/2020,340.0,57.0,A,A
3981,25/06/2020,61.0,65.0,H,H
3982,27/06/2020,58.0,76.0,D,A
3983,28/06/2020,346.0,340.0,A,A
3984,29/06/2020,354.0,328.0,D,A
3985,30/06/2020,397.0,66.0,A,A
3986,01/07/2020,57.0,68.0,H,H
3987,01/07/2020,1044.0,67.0,A,A
3988,01/07/2020,62.0,338.0,H,H
3989,01/07/2020,563.0,61.0,D,H
3990,02/07/2020,356.0,73.0,H,H
3991,02/07/2020,65.0,64.0,H,H
3992,04/07/2020,68.0,397.0,A,A
3993,04/07/2020,338.0,354.0,D,H
3994,04/07/2020,66.0,1044.0,H,H
3995,04/07/2020,76.0,57.0,A,A
3996,04/07/2020,61.0,346.0,H,H
3997,05/07/2020,328.0,356.0,H,D
3998,05/07/2020,67.0,563.0,D,D
3999,05/07/2020,64.0,58.0,D,H
4000,05/07/2020,340.0,65.0,H,H
4001,06/07/2020,73.0,62.0,H,H
4002,07/07/2020,354.0,61.0,A,A
4003,07/07/2020,346.0,68.0,D,H
4004,07/07/2020,57.0,338.0,H,D
4005,08/07/2020,65.0,67.0,H,H
4006,08/07/2020,356.0,76.0,D,H
4007,08/07/2020,563.0,328.0,A,A
4008,08/07/2020,397.0,64.0,A,A
4009,09/07/2020,1044.0,73.0,D,D
4010,09/07/2020,62.0,340.0,D,D
4011,09/07/2020,58.0,66.0,A,A
4012,11/07/2020,68.0,563.0,A,A
4013,11/07/2020,346.0,67.0,A,H
4014,11/07/2020,64.0,328.0,H,D
4015,11/07/2020,356.0,61.0,H,H
4016,11/07/2020,397.0,65.0,A,A
4017,12/07/2020,76.0,62.0,H,H
4018,12/07/2020,58.0,354.0,H,H
4019,12/07/2020,73.0,57.0,D,H
4020,12/07/2020,1044.0,338.0,A,H
4021,13/07/2020,66.0,340.0,H,D
4022,14/07/2020,61.0,68.0,H,H
4023,15/07/2020,328.0,76.0,D,D
4024,15/07/2020,65.0,1044.0,H,H
4025,15/07/2020,67.0,73.0,A,A
4026,15/07/2020,57.0,64.0,H,H
4027,16/07/2020,62.0,58.0,D,D
4028,16/07/2020,338.0,356.0,H,H
4029,16/07/2020,354.0,66.0,A,A
4030,16/07/2020,340.0,397.0,A,D
4031,17/07/2020,563.0,346.0,H,H
4032,18/07/2020,68.0,328.0,A,A
4033,19/07/2020,1044.0,340.0,A,A
4034,19/07/2020,73.0,338.0,H,H
4035,20/07/2020,397.0,67.0,D,D
4036,20/07/2020,356.0,62.0,D,A
4037,20/07/2020,76.0,354.0,H,H
4038,21/07/2020,346.0,65.0,A,A
4039,21/07/2020,58.0,57.0,H,H
4040,22/07/2020,66.0,563.0,A,D
4041,22/07/2020,64.0,61.0,H,H
4042,26/07/2020,57.0,346.0,H,H
4043,26/07/2020,328.0,397.0,D,A
4044,26/07/2020,61.0,76.0,H,H
4045,26/07/2020,354.0,73.0,A,D
4046,26/07/2020,62.0,1044.0,A,A
4047,26/07/2020,338.0,66.0,D,A
4048,26/07/2020,65.0,68.0,H,H
4049,26/07/2020,67.0,64.0,D,A
4050,26/07/2020,340.0,356.0,A,H
4051,26/07/2020,563.0,58.0,D,D
4052,02/08/2019,389.0,343.0,D,D
4053,03/08/2019,357.0,63.0,H,H
4054,03/08/2019,402.0,332.0,A,A
4055,03/08/2019,384.0,1081.0,H,H
4056,03/08/2019,355.0,345.0,A,A
4057,03/08/2019,70.0,69.0,A,A
4058,03/08/2019,72.0,322.0,A,H
4059,03/08/2019,75.0,715.0,A,H
4060,03/08/2019,351.0,74.0,A,A
4061,04/08/2019,387.0,341.0,A,A
4062,05/08/2019,394.0,342.0,A,A
4063,10/08/2019,341.0,351.0,D,D
4064,10/08/2019,332.0,387.0,D,D
4065,10/08/2019,715.0,389.0,D,H
4066,10/08/2019,342.0,72.0,D,D
4067,10/08/2019,63.0,59.0,H,H
4068,10/08/2019,322.0,355.0,H,H
4069,10/08/2019,343.0,402.0,D,A
4070,10/08/2019,1081.0,75.0,H,H
4071,10/08/2019,69.0,394.0,D,D
4072,10/08/2019,345.0,357.0,H,H
4073,10/08/2019,74.0,384.0,D,D
4074,16/08/2019,394.0,63.0,D,A
4075,17/08/2019,59.0,343.0,H,H
4076,17/08/2019,402.0,322.0,D,D
4077,17/08/2019,387.0,69.0,H,H
4078,17/08/2019,389.0,74.0,H,A
4079,17/08/2019,384.0,345.0,H,H
4080,17/08/2019,351.0,332.0,H,H
4081,17/08/2019,70.0,342.0,D,D
4082,17/08/2019,72.0,1081.0,D,H
4083,17/08/2019,75.0,341.0,A,A
4084,18/08/2019,355.0,715.0,H,H
4085,20/08/2019,332.0,357.0,D,H
4086,20/08/2019,342.0,387.0,A,A
4087,20/08/2019,322.0,59.0,D,A
4088,20/08/2019,343.0,75.0,H,H
4089,20/08/2019,345.0,389.0,D,H
4090,21/08/2019,715.0,394.0,H,H
4091,21/08/2019,63.0,384.0,H,H
4092,21/08/2019,341.0,402.0,D,H
4093,21/08/2019,1081.0,70.0,H,H
4094,21/08/2019,69.0,72.0,A,A
4095,21/08/2019,74.0,355.0,D,D
4096,24/08/2019,342.0,74.0,H,D
4097,24/08/2019,357.0,389.0,A,A
4098,24/08/2019,59.0,715.0,D,D
4099,24/08/2019,63.0,351.0,A,A
4100,24/08/2019,394.0,355.0,D,A
4101,24/08/2019,322.0,387.0,D,A
4102,24/08/2019,343.0,384.0,D,D
4103,24/08/2019,1081.0,345.0,H,H
4104,24/08/2019,69.0,75.0,A,H
4105,24/08/2019,70.0,341.0,A,A
4106,25/08/2019,72.0,332.0,D,H
4107,30/08/2019,715.0,63.0,D,D
4108,31/08/2019,387.0,343.0,H,D
4109,31/08/2019,332.0,70.0,D,H
4110,31/08/2019,402.0,342.0,H,H
4111,31/08/2019,341.0,72.0,D,A
4112,31/08/2019,389.0,394.0,D,H
4113,31/08/2019,384.0,322.0,D,D
4114,31/08/2019,351.0,1081.0,A,D
4115,31/08/2019,345.0,69.0,H,A
4116,31/08/2019,74.0,59.0,H,H
4117,31/08/2019,75.0,357.0,D,D
4118,13/09/2019,342.0,715.0,D,D
4119,14/09/2019,63.0,74.0,D,D
4120,14/09/2019,59.0,384.0,H,H
4121,14/09/2019,322.0,75.0,H,D
4122,14/09/2019,343.0,355.0,D,H
4123,14/09/2019,1081.0,402.0,H,H
4124,14/09/2019,69.0,389.0,H,H
4125,14/09/2019,70.0,387.0,H,A
4126,14/09/2019,72.0,351.0,D,A
4127,15/09/2019,394.0,345.0,A,A
4128,15/09/2019,357.0,341.0,D,A
4129,21/09/2019,341.0,342.0,H,D
4130,21/09/2019,332.0,1081.0,A,A
4131,21/09/2019,402.0,70.0,D,D
4132,21/09/2019,387.0,72.0,D,D
4133,21/09/2019,715.0,343.0,H,H
4134,21/09/2019,389.0,322.0,D,A
4135,21/09/2019,384.0,69.0,D,A
4136,21/09/2019,351.0,357.0,D,H
4137,21/09/2019,355.0,59.0,A,A
4138,21/09/2019,345.0,63.0,A,D
4139,22/09/2019,74.0,394.0,A,H
4140,27/09/2019,63.0,75.0,D,H
4141,27/09/2019,70.0,351.0,D,A
4142,28/09/2019,69.0,74.0,D,A
4143,28/09/2019,59.0,389.0,D,A
4144,28/09/2019,342.0,332.0,H,H
4145,28/09/2019,394.0,384.0,D,D
4146,28/09/2019,322.0,715.0,H,D
4147,28/09/2019,343.0,345.0,A,A
4148,28/09/2019,1081.0,387.0,A,D
4149,28/09/2019,72.0,355.0,H,D
4150,29/09/2019,357.0,402.0,D,A
4151,01/10/2019,59.0,351.0,D,D
4152,01/10/2019,322.0,345.0,D,H
4153,01/10/2019,341.0,74.0,H,H
4154,01/10/2019,343.0,1081.0,D,D
4155,01/10/2019,75.0,332.0,D,H
4156,01/10/2019,355.0,63.0,A,A
4157,01/10/2019,70.0,394.0,D,A
4158,02/10/2019,357.0,342.0,A,D
4159,02/10/2019,402.0,387.0,D,D
4160,02/10/2019,715.0,69.0,H,H
4161,02/10/2019,389.0,384.0,D,D
4162,04/10/2019,332.0,343.0,H,H
4163,05/10/2019,387.0,355.0,H,H
4164,05/10/2019,342.0,389.0,H,H
4165,05/10/2019,394.0,322.0,D,H
4166,05/10/2019,384.0,341.0,H,H
4167,05/10/2019,351.0,402.0,D,H
4168,05/10/2019,1081.0,357.0,D,H
4169,05/10/2019,69.0,59.0,H,H
4170,05/10/2019,345.0,75.0,D,H
4171,05/10/2019,72.0,70.0,D,A
4172,05/10/2019,74.0,715.0,H,H
4173,18/10/2019,715.0,345.0,A,D
4174,19/10/2019,59.0,394.0,H,D
4175,19/10/2019,357.0,72.0,D,D
4176,19/10/2019,402.0,384.0,A,H
4177,19/10/2019,322.0,69.0,D,A
4178,19/10/2019,341.0,332.0,D,H
4179,19/10/2019,389.0,387.0,D,H
4180,19/10/2019,343.0,74.0,D,A
4181,19/10/2019,355.0,1081.0,D,H
4182,19/10/2019,70.0,63.0,H,H
4183,20/10/2019,75.0,351.0,H,H
4184,22/10/2019,332.0,59.0,H,H
4185,22/10/2019,384.0,715.0,D,D
4186,22/10/2019,1081.0,341.0,D,D
4187,22/10/2019,69.0,355.0,D,D
4188,22/10/2019,345.0,70.0,H,H
4189,22/10/2019,72.0,402.0,A,A
4190,22/10/2019,74.0,357.0,A,D
4191,23/10/2019,342.0,75.0,D,H
4192,23/10/2019,63.0,389.0,H,H
4193,23/10/2019,394.0,343.0,D,D
4194,23/10/2019,351.0,322.0,A,A
4195,26/10/2019,345.0,341.0,D,D
4196,26/10/2019,332.0,389.0,H,H
4197,26/10/2019,394.0,357.0,H,H
4198,26/10/2019,322.0,342.0,D,H
4199,26/10/2019,343.0,63.0,D,D
4200,26/10/2019,384.0,70.0,H,H
4201,26/10/2019,1081.0,59.0,A,H
4202,27/10/2019,72.0,715.0,H,H
4203,27/10/2019,387.0,75.0,D,D
4204,28/10/2019,69.0,402.0,A,A
4205,01/11/2019,357.0,387.0,A,D
4206,02/11/2019,75.0,72.0,D,A
4207,02/11/2019,59.0,345.0,D,H
4208,02/11/2019,402.0,394.0,D,A
4209,02/11/2019,715.0,332.0,H,H
4210,02/11/2019,342.0,343.0,H,H
4211,02/11/2019,63.0,322.0,A,A
4212,02/11/2019,341.0,69.0,H,H
4213,02/11/2019,389.0,351.0,A,A
4214,02/11/2019,355.0,384.0,H,H
4215,04/11/2019,70.0,74.0,A,A
4216,09/11/2019,351.0,342.0,D,H
4217,09/11/2019,357.0,70.0,A,A
4218,09/11/2019,332.0,63.0,D,A
4219,09/11/2019,322.0,74.0,A,A
4220,09/11/2019,341.0,59.0,H,H
4221,09/11/2019,1081.0,394.0,H,H
4222,09/11/2019,69.0,343.0,H,D
4223,09/11/2019,355.0,389.0,H,H
4224,09/11/2019,345.0,72.0,A,D
4225,09/11/2019,75.0,402.0,A,A
4226,10/11/2019,715.0,387.0,D,A
4227,22/11/2019,63.0,69.0,D,H
4228,23/11/2019,59.0,357.0,H,H
4229,23/11/2019,402.0,355.0,D,H
4230,23/11/2019,387.0,351.0,D,D
4231,23/11/2019,342.0,1081.0,H,H
4232,23/11/2019,394.0,332.0,D,D
4233,23/11/2019,389.0,341.0,D,A
4234,23/11/2019,70.0,75.0,A,H
4235,23/11/2019,72.0,384.0,D,A
4236,23/11/2019,74.0,345.0,H,H
4237,24/11/2019,343.0,322.0,H,D
4238,26/11/2019,715.0,70.0,H,H
4239,26/11/2019,63.0,342.0,H,H
4240,26/11/2019,394.0,72.0,D,D
4241,26/11/2019,384.0,75.0,D,D
4242,26/11/2019,355.0,341.0,D,A
4243,27/11/2019,59.0,402.0,H,H
4244,27/11/2019,322.0,1081.0,H,H
4245,27/11/2019,343.0,357.0,D,H
4246,27/11/2019,69.0,351.0,A,A
4247,27/11/2019,345.0,332.0,D,D
4248,27/11/2019,74.0,387.0,H,H
4249,29/11/2019,72.0,63.0,A,A
4250,30/11/2019,357.0,322.0,H,H
4251,30/11/2019,332.0,384.0,D,D
4252,30/11/2019,402.0,389.0,H,H
4253,30/11/2019,387.0,394.0,H,H
4254,30/11/2019,342.0,69.0,D,D
4255,30/11/2019,341.0,343.0,H,H
4256,30/11/2019,351.0,715.0,A,A
4257,30/11/2019,70.0,59.0,A,A
4258,30/11/2019,75.0,355.0,H,A
4259,02/12/2019,1081.0,74.0,D,A
4260,06/12/2019,384.0,351.0,H,D
4261,07/12/2019,394.0,341.0,D,A
4262,07/12/2019,59.0,342.0,D,H
4263,07/12/2019,715.0,357.0,D,H
4264,07/12/2019,63.0,387.0,A,A
4265,07/12/2019,322.0,70.0,A,H
4266,07/12/2019,389.0,75.0,A,H
4267,07/12/2019,69.0,1081.0,H,H
4268,07/12/2019,355.0,332.0,D,A
4269,07/12/2019,345.0,402.0,A,H
4270,08/12/2019,74.0,72.0,H,H
4271,10/12/2019,387.0,384.0,A,A
4272,10/12/2019,341.0,322.0,D,H
4273,10/12/2019,351.0,343.0,D,D
4274,10/12/2019,1081.0,63.0,H,H
4275,10/12/2019,70.0,389.0,H,H
4276,11/12/2019,357.0,355.0,D,D
4277,11/12/2019,332.0,69.0,A,A
4278,11/12/2019,402.0,715.0,H,H
4279,11/12/2019,342.0,345.0,A,D
4280,11/12/2019,72.0,59.0,D,D
4281,11/12/2019,75.0,74.0,D,D
4282,14/12/2019,332.0,74.0,D,A
4283,14/12/2019,357.0,69.0,H,H
4284,14/12/2019,402.0,63.0,H,H
4285,14/12/2019,387.0,59.0,A,A
4286,14/12/2019,342.0,384.0,A,A
4287,14/12/2019,341.0,715.0,H,D
4288,14/12/2019,351.0,345.0,A,A
4289,14/12/2019,1081.0,389.0,D,H
4290,14/12/2019,70.0,355.0,D,D
4291,14/12/2019,72.0,343.0,H,H
4292,14/12/2019,75.0,394.0,H,D
4293,20/12/2019,343.0,70.0,D,H
4294,21/12/2019,715.0,1081.0,D,D
4295,21/12/2019,63.0,341.0,H,H
4296,21/12/2019,394.0,351.0,H,H
4297,21/12/2019,322.0,332.0,H,H
4298,21/12/2019,389.0,72.0,D,A
4299,21/12/2019,384.0,357.0,A,A
4300,21/12/2019,355.0,342.0,H,H
4301,21/12/2019,74.0,402.0,D,D
4302,22/12/2019,345.0,387.0,D,H
4303,23/12/2019,59.0,75.0,D,D
4304,26/12/2019,357.0,74.0,A,D
4305,26/12/2019,59.0,332.0,D,D
4306,26/12/2019,402.0,72.0,H,H
4307,26/12/2019,715.0,384.0,D,D
4308,26/12/2019,322.0,351.0,A,A
4309,26/12/2019,389.0,63.0,H,D
4310,26/12/2019,343.0,394.0,H,H
4311,26/12/2019,70.0,345.0,H,H
4312,26/12/2019,75.0,342.0,D,D
4313,26/12/2019,341.0,1081.0,A,D
4314,26/12/2019,355.0,69.0,D,H
4315,29/12/2019,332.0,341.0,A,A
4316,29/12/2019,387.0,389.0,H,H
4317,29/12/2019,63.0,70.0,H,H
4318,29/12/2019,394.0,59.0,D,H
4319,29/12/2019,384.0,402.0,H,H
4320,29/12/2019,351.0,75.0,D,H
4321,29/12/2019,1081.0,355.0,A,A
4322,29/12/2019,69.0,322.0,D,A
4323,29/12/2019,345.0,715.0,A,A
4324,29/12/2019,72.0,357.0,D,D
4325,29/12/2019,74.0,343.0,A,A
4326,01/01/2020,384.0,389.0,A,H
4327,01/01/2020,332.0,75.0,D,A
4328,01/01/2020,387.0,402.0,A,A
4329,01/01/2020,63.0,355.0,A,A
4330,01/01/2020,394.0,70.0,A,A
4331,01/01/2020,351.0,59.0,H,H
4332,01/01/2020,1081.0,343.0,A,A
4333,01/01/2020,69.0,715.0,H,H
4334,01/01/2020,345.0,322.0,D,A
4335,01/01/2020,74.0,341.0,H,D
4336,02/01/2020,342.0,357.0,H,H
4337,11/01/2020,402.0,69.0,H,H
4338,11/01/2020,357.0,394.0,H,H
4339,11/01/2020,59.0,1081.0,D,D
4340,11/01/2020,322.0,63.0,A,A
4341,11/01/2020,341.0,345.0,D,A
4342,11/01/2020,389.0,332.0,A,A
4343,11/01/2020,343.0,342.0,H,D
4344,11/01/2020,355.0,351.0,D,D
4345,11/01/2020,70.0,384.0,D,D
4346,11/01/2020,75.0,387.0,D,A
4347,12/01/2020,715.0,72.0,D,D
4348,17/01/2020,63.0,343.0,H,H
4349,18/01/2020,69.0,341.0,H,H
4350,18/01/2020,332.0,715.0,H,D
4351,18/01/2020,387.0,357.0,D,H
4352,18/01/2020,342.0,322.0,D,H
4353,18/01/2020,394.0,402.0,D,D
4354,18/01/2020,384.0,355.0,D,H
4355,18/01/2020,345.0,59.0,A,A
4356,18/01/2020,72.0,75.0,D,H
4357,19/01/2020,351.0,389.0,D,H
4358,20/01/2020,74.0,70.0,A,A
4359,21/01/2020,357.0,1081.0,A,A
4360,21/01/2020,343.0,332.0,A,D
4361,22/01/2020,351.0,355.0,D,D
4362,25/01/2020,70.0,72.0,D,H
4363,28/01/2020,59.0,69.0,H,H
4364,28/01/2020,402.0,351.0,A,A
4365,28/01/2020,715.0,74.0,D,H
4366,28/01/2020,322.0,394.0,A,A
4367,28/01/2020,341.0,384.0,A,H
4368,28/01/2020,389.0,342.0,D,H
4369,28/01/2020,75.0,345.0,A,H
4370,28/01/2020,355.0,387.0,D,A
4371,31/01/2020,715.0,355.0,A,D
4372,31/01/2020,342.0,70.0,H,H
4373,01/02/2020,322.0,402.0,A,A
4374,01/02/2020,332.0,351.0,D,H
4375,01/02/2020,63.0,394.0,H,H
4376,01/02/2020,341.0,75.0,D,A
4377,01/02/2020,343.0,59.0,D,D
4378,01/02/2020,1081.0,72.0,D,D
4379,01/02/2020,69.0,387.0,A,A
4380,01/02/2020,345.0,384.0,D,D
4381,01/02/2020,74.0,389.0,H,H
4382,07/02/2020,387.0,332.0,A,A
4383,08/02/2020,75.0,1081.0,A,A
4384,08/02/2020,357.0,345.0,D,D
4385,08/02/2020,59.0,63.0,D,A
4386,08/02/2020,402.0,343.0,H,H
4387,08/02/2020,394.0,69.0,D,H
4388,08/02/2020,389.0,715.0,D,A
4389,08/02/2020,355.0,322.0,D,D
4390,08/02/2020,72.0,342.0,A,A
4391,08/02/2020,351.0,341.0,H,H
4392,09/02/2020,384.0,74.0,A,A
4393,11/02/2020,357.0,332.0,D,A
4394,11/02/2020,59.0,322.0,D,H
4395,11/02/2020,402.0,341.0,D,D
4396,11/02/2020,72.0,69.0,D,D
4397,11/02/2020,75.0,343.0,H,D
4398,12/02/2020,387.0,342.0,H,H
4399,12/02/2020,394.0,715.0,A,A
4400,12/02/2020,389.0,345.0,H,H
4401,12/02/2020,384.0,63.0,D,D
4402,12/02/2020,355.0,74.0,D,A
4403,12/02/2020,70.0,1081.0,D,A
4404,14/02/2020,322.0,72.0,D,D
4405,15/02/2020,74.0,351.0,D,D
4406,15/02/2020,332.0,402.0,D,D
4407,15/02/2020,715.0,75.0,A,D
4408,15/02/2020,342.0,394.0,D,D
4409,15/02/2020,63.0,357.0,A,A
4410,15/02/2020,341.0,387.0,H,H
4411,15/02/2020,343.0,389.0,A,A
4412,15/02/2020,1081.0,384.0,D,A
4413,15/02/2020,69.0,70.0,D,H
4414,15/02/2020,345.0,355.0,A,A
4415,21/02/2020,342.0,63.0,D,D
4416,22/02/2020,402.0,59.0,A,D
4417,22/02/2020,357.0,343.0,D,H
4418,22/02/2020,332.0,345.0,D,D
4419,22/02/2020,387.0,74.0,A,A
4420,22/02/2020,341.0,355.0,D,H
4421,22/02/2020,351.0,69.0,D,D
4422,22/02/2020,1081.0,322.0,A,H
4423,22/02/2020,70.0,715.0,H,H
4424,22/02/2020,72.0,394.0,H,H
4425,22/02/2020,75.0,384.0,D,H
4426,25/02/2020,715.0,351.0,D,A
4427,25/02/2020,394.0,387.0,H,H
4428,25/02/2020,389.0,402.0,H,H
4429,25/02/2020,69.0,342.0,D,H
4430,25/02/2020,74.0,1081.0,H,H
4431,26/02/2020,59.0,70.0,D,D
4432,26/02/2020,63.0,72.0,D,H
4433,26/02/2020,322.0,357.0,A,A
4434,26/02/2020,343.0,341.0,A,A
4435,26/02/2020,384.0,332.0,D,D
4436,26/02/2020,355.0,75.0,A,A
4437,29/02/2020,322.0,341.0,A,A
4438,29/02/2020,59.0,72.0,D,D
4439,29/02/2020,715.0,402.0,D,D
4440,29/02/2020,63.0,1081.0,D,H
4441,29/02/2020,389.0,70.0,A,D
4442,29/02/2020,384.0,387.0,A,D
4443,29/02/2020,69.0,332.0,A,D
4444,29/02/2020,355.0,357.0,H,H
4445,29/02/2020,345.0,342.0,A,A
4446,29/02/2020,74.0,75.0,D,A
4447,02/03/2020,343.0,351.0,H,D
4448,06/03/2020,351.0,384.0,A,A
4449,07/03/2020,387.0,63.0,D,D
4450,07/03/2020,357.0,715.0,D,A
4451,07/03/2020,332.0,355.0,H,A
4452,07/03/2020,402.0,345.0,H,H
4453,07/03/2020,341.0,394.0,H,H
4454,07/03/2020,1081.0,69.0,H,A
4455,07/03/2020,70.0,322.0,H,H
4456,07/03/2020,72.0,74.0,D,D
4457,07/03/2020,75.0,389.0,D,D
4458,08/03/2020,342.0,59.0,H,H
4459,20/06/2020,63.0,402.0,D,A
4460,20/06/2020,343.0,72.0,A,A
4461,20/06/2020,384.0,342.0,D,A
4462,20/06/2020,59.0,387.0,D,H
4463,20/06/2020,394.0,75.0,A,A
4464,20/06/2020,389.0,1081.0,D,D
4465,20/06/2020,69.0,357.0,A,A
4466,20/06/2020,355.0,70.0,H,D
4467,20/06/2020,345.0,351.0,D,D
4468,20/06/2020,74.0,332.0,D,D
4469,21/06/2020,715.0,341.0,H,H
4470,26/06/2020,402.0,74.0,H,H
4471,27/06/2020,1081.0,715.0,D,A
4472,27/06/2020,72.0,389.0,D,A
4473,27/06/2020,357.0,384.0,D,D
4474,27/06/2020,342.0,355.0,H,H
4475,27/06/2020,332.0,322.0,A,D
4476,27/06/2020,341.0,63.0,H,H
4477,27/06/2020,70.0,343.0,A,A
4478,27/06/2020,75.0,59.0,D,H
4479,28/06/2020,387.0,345.0,A,A
4480,28/06/2020,351.0,394.0,H,H
4481,30/06/2020,384.0,72.0,H,D
4482,30/06/2020,357.0,59.0,D,H
4483,30/06/2020,355.0,402.0,A,A
4484,30/06/2020,69.0,63.0,D,A
4485,30/06/2020,341.0,389.0,D,D
4486,30/06/2020,75.0,70.0,H,H
4487,01/07/2020,1081.0,342.0,A,A
4488,01/07/2020,332.0,394.0,A,A
4489,01/07/2020,351.0,387.0,D,H
4490,01/07/2020,345.0,74.0,A,A
4491,02/07/2020,322.0,343.0,D,H
4492,04/07/2020,342.0,351.0,A,D
4493,04/07/2020,59.0,341.0,A,A
4494,04/07/2020,402.0,75.0,H,H
4495,04/07/2020,387.0,715.0,D,A
4496,04/07/2020,63.0,332.0,D,H
4497,04/07/2020,394.0,1081.0,D,D
4498,04/07/2020,389.0,355.0,A,A
4499,04/07/2020,70.0,357.0,H,H
4500,05/07/2020,72.0,345.0,D,H
4501,05/07/2020,343.0,69.0,A,A
4502,05/07/2020,74.0,322.0,H,H
4503,07/07/2020,351.0,63.0,A,A
4504,07/07/2020,389.0,357.0,H,D
4505,07/07/2020,355.0,394.0,D,D
4506,07/07/2020,715.0,59.0,H,A
4507,08/07/2020,384.0,343.0,D,A
4508,08/07/2020,74.0,342.0,H,H
4509,08/07/2020,332.0,72.0,A,A
4510,08/07/2020,387.0,322.0,H,H
4511,08/07/2020,75.0,69.0,H,H
4512,08/07/2020,345.0,1081.0,D,A
4513,09/07/2020,341.0,70.0,H,H
4514,10/07/2020,394.0,389.0,D,A
4515,10/07/2020,63.0,715.0,H,H
