id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
327775,19,3,2022,6,12,30,39.0,0.0,342,1076,0.0,1.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
327776,19,3,2022,6,15,0,39.0,0.0,387,74,1.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
327777,16,3,2022,3,19,45,38.0,0.0,1077,72,0.0,1.0,2.0,3.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
327778,16,3,2022,3,19,45,38.0,0.0,715,70,2.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.0,3.0,12.0,5.0
327779,16,3,2022,3,19,45,38.0,0.0,384,394,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,7.0,5.0
327780,16,3,2022,3,19,45,38.0,0.0,389,1081,3.0,0.0,4.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327781,16,3,2022,3,19,45,38.0,0.0,1076,322,0.0,2.0,0.0,2.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
327782,16,3,2022,3,19,45,38.0,0.0,336,356,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
327783,15,3,2022,2,20,0,38.0,0.0,74,63,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
327784,16,3,2022,3,19,45,38.0,0.0,351,69,0.0,1.0,3.0,1.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
327785,15,3,2022,2,19,45,38.0,0.0,1044,355,1.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
327786,15,3,2022,2,19,45,38.0,0.0,59,342,0.0,1.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,17.0,5.0
327787,15,3,2022,2,19,45,38.0,0.0,332,343,0.0,1.0,0.0,2.0,0.0,-5.0,5.0,0.0,0.0,9.0,5.0
327788,15,3,2022,2,19,45,38.0,0.0,357,387,2.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
327789,12,3,2022,6,15,0,37.0,0.0,715,1081,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
327790,12,3,2022,6,15,0,37.0,0.0,336,72,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
327791,11,3,2022,5,20,0,37.0,0.0,74,394,0.0,1.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,17.0,5.0
327792,12,3,2022,6,15,0,37.0,0.0,1077,70,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,2.0,9.0,4.0
327793,12,3,2022,6,15,0,37.0,0.0,351,355,1.0,0.0,4.0,0.0,1.0,-1.0,1.0,-1.0,3.0,12.0,5.0
327794,12,3,2022,6,15,0,37.0,0.0,384,343,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
327795,13,3,2022,7,12,0,37.0,0.0,389,69,1.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,16.0,5.0
327796,12,3,2022,6,15,0,37.0,0.0,1076,356,1.0,1.0,4.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
327797,12,3,2022,6,15,0,37.0,0.0,1044,342,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
327798,12,3,2022,6,15,0,37.0,0.0,59,387,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
327799,12,3,2022,6,15,0,37.0,0.0,332,322,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
327800,12,3,2022,6,12,30,37.0,0.0,357,63,1.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
327801,5,3,2022,6,15,0,36.0,0.0,72,1076,2.0,0.0,3.0,1.0,1.0,0.0,0.0,-1.0,4.0,16.0,5.0
327802,5,3,2022,6,15,0,36.0,0.0,69,715,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
327803,5,3,2022,6,15,0,36.0,0.0,70,336,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,5.0,5.0
327804,4,3,2022,5,19,45,36.0,0.0,356,351,0.0,0.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,20.0,5.0
327805,5,3,2022,6,15,0,36.0,0.0,355,384,0.0,1.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,8.0,5.0
327806,5,3,2022,6,15,0,36.0,0.0,1081,1044,0.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,18.0,5.0
327807,5,3,2022,6,15,0,36.0,0.0,343,389,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
327808,5,3,2022,6,15,0,36.0,0.0,322,74,0.0,1.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
327809,4,3,2022,5,19,45,36.0,0.0,394,1077,2.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
327810,5,3,2022,6,12,30,36.0,0.0,63,59,2.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
327811,5,3,2022,6,15,0,36.0,0.0,342,357,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
327812,5,3,2022,6,15,0,36.0,0.0,387,332,0.0,2.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
327813,28,2,2022,1,20,0,35.0,0.0,74,72,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
327814,26,2,2022,6,15,0,35.0,0.0,715,63,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,10.0,5.0
327815,26,2,2022,6,15,0,35.0,0.0,1077,322,0.0,1.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
327816,26,2,2022,6,15,0,35.0,0.0,351,387,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
327817,26,2,2022,6,15,0,35.0,0.0,384,356,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
327818,26,2,2022,6,15,0,35.0,0.0,389,342,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
327819,26,2,2022,6,15,0,35.0,0.0,1076,1081,0.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
327820,26,2,2022,6,15,0,35.0,0.0,1044,70,0.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,9.0,5.0
327821,26,2,2022,6,15,0,35.0,0.0,336,355,1.0,1.0,4.0,1.0,3.0,-2.0,2.0,-3.0,0.0,20.0,5.0
327822,26,2,2022,6,12,30,35.0,0.0,59,69,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,13.0,5.0
327823,26,2,2022,6,15,0,35.0,0.0,332,394,0.0,2.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
327824,26,2,2022,6,15,0,35.0,0.0,357,343,2.0,0.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
327825,23,2,2022,3,19,45,34.0,0.0,70,389,0.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,10.0,5.0
327826,23,2,2022,3,19,45,34.0,0.0,394,715,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
327827,23,2,2022,3,19,45,34.0,0.0,356,59,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
327828,23,2,2022,3,19,45,34.0,0.0,69,336,1.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
327830,23,2,2022,3,19,45,34.0,0.0,342,384,0.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
327831,22,2,2022,2,20,0,34.0,0.0,355,332,0.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
327832,26,4,2022,2,18,45,34.0,0.0,72,1044,2.0,0.0,3.0,3.0,0.0,-4.0,4.0,0.0,1.0,23.0,5.0
327833,22,2,2022,2,19,45,34.0,0.0,1081,351,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
327834,22,2,2022,2,19,45,34.0,0.0,343,74,0.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327836,22,2,2022,2,19,45,34.0,0.0,387,1076,0.0,1.0,1.0,2.0,2.0,0.0,0.0,-2.0,3.0,12.0,5.0
327837,19,2,2022,6,15,0,33.0,0.0,356,72,3.0,0.0,4.0,0.0,3.0,-1.0,1.0,-3.0,1.0,9.0,5.0
327838,19,2,2022,6,15,0,33.0,0.0,715,336,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
327839,19,2,2022,6,15,0,33.0,0.0,70,332,1.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
327840,19,2,2022,6,15,0,33.0,0.0,69,322,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327841,19,2,2022,6,15,0,33.0,0.0,1081,355,0.0,2.0,2.0,3.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327842,19,2,2022,6,15,0,33.0,0.0,389,74,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
327843,19,2,2022,6,12,30,33.0,0.0,63,394,0.0,2.0,1.0,2.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
327844,19,2,2022,6,15,0,33.0,0.0,342,1077,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
327845,19,2,2022,6,15,0,33.0,0.0,1076,357,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,8.0,5.0
327846,19,2,2022,6,15,0,33.0,0.0,387,343,1.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,17.0,5.0
327847,3,5,2022,2,18,0,33.0,0.0,1044,351,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
327848,8,3,2022,2,19,45,33.0,0.0,59,384,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
327849,13,2,2022,7,13,0,32.0,0.0,72,387,0.0,1.0,3.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
327850,12,2,2022,6,15,0,32.0,0.0,384,715,0.0,0.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
327851,14,2,2022,1,20,0,32.0,0.0,74,59,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
327852,12,2,2022,6,15,0,32.0,0.0,355,1076,1.0,1.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
327853,12,2,2022,6,15,0,32.0,0.0,1077,1081,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,0.0,9.0,4.0
327854,12,2,2022,6,15,0,32.0,0.0,351,70,0.0,0.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
327855,12,2,2022,6,15,0,32.0,0.0,343,342,3.0,1.0,4.0,1.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
327856,12,2,2022,6,15,0,32.0,0.0,322,63,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,9.0,5.0
327857,12,2,2022,6,12,30,32.0,0.0,394,356,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
327858,12,2,2022,6,15,0,32.0,0.0,336,1044,1.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,18.0,5.0
327859,12,2,2022,6,15,0,32.0,0.0,332,389,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327860,12,2,2022,6,15,0,32.0,0.0,357,69,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,13.0,5.0
327861,9,2,2022,3,19,45,31.0,0.0,356,74,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
327862,9,2,2022,3,19,45,31.0,0.0,69,343,1.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
327863,9,2,2022,3,19,45,31.0,0.0,1081,394,0.0,0.0,0.0,0.0,4.0,-1.0,1.0,-4.0,0.0,17.0,5.0
327864,9,2,2022,3,19,45,31.0,0.0,387,355,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327865,9,2,2022,3,19,45,31.0,0.0,1044,332,2.0,0.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
327866,9,2,2022,3,19,45,31.0,0.0,59,351,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,12.0,5.0
327867,8,2,2022,2,19,45,31.0,0.0,70,72,0.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
327868,9,2,2022,3,19,45,31.0,0.0,715,1077,2.0,0.0,4.0,0.0,2.0,-2.0,2.0,-2.0,1.0,18.0,5.0
327869,8,2,2022,2,19,45,31.0,0.0,389,357,1.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,10.0,5.0
327870,8,2,2022,2,19,45,31.0,0.0,63,384,1.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
327871,8,2,2022,2,19,45,31.0,0.0,342,322,2.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,10.0,5.0
327873,5,2,2022,6,17,30,30.0,0.0,72,59,1.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
327874,2,2,2022,3,19,45,30.0,0.0,357,715,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
327875,6,4,2022,3,19,0,30.0,0.0,74,1044,2.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
327876,5,4,2022,2,19,0,30.0,0.0,355,70,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
327877,5,4,2022,2,18,45,30.0,0.0,1077,389,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
327878,6,4,2022,3,18,45,30.0,0.0,351,1076,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
327879,15,2,2022,2,19,45,30.0,0.0,384,69,0.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
327880,6,4,2022,3,18,45,30.0,0.0,343,63,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,5.0,5.0
327881,5,2,2022,6,15,0,30.0,0.0,322,1081,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,3.0,2.0,5.0
327882,2,2,2022,3,19,45,30.0,0.0,394,342,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
327883,5,2,2022,6,15,0,30.0,0.0,336,387,2.0,0.0,3.0,1.0,1.0,-1.0,1.0,-1.0,3.0,16.0,5.0
327884,4,2,2022,5,19,45,30.0,0.0,332,356,0.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
327885,29,1,2022,6,15,0,29.0,0.0,322,72,2.0,0.0,2.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
327886,30,1,2022,7,16,0,29.0,0.0,715,351,1.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,10.0,5.0
327887,29,1,2022,6,15,0,29.0,0.0,69,355,3.0,0.0,4.0,0.0,2.0,0.0,0.0,-2.0,3.0,19.0,5.0
327888,29,1,2022,6,15,0,29.0,0.0,1081,387,0.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
327889,29,1,2022,6,17,30,29.0,0.0,1077,356,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
327890,29,1,2022,6,15,0,29.0,0.0,384,74,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
327891,29,1,2022,6,15,0,29.0,0.0,343,1076,0.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0,2.0,10.0,5.0
327892,29,1,2022,6,15,0,29.0,0.0,389,59,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
327893,28,1,2022,5,19,45,29.0,0.0,394,70,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,15.0,5.0
327894,29,1,2022,6,15,0,29.0,0.0,63,336,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
327895,30,1,2022,7,13,30,29.0,0.0,342,332,0.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
327896,29,1,2022,6,15,0,29.0,0.0,357,1044,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
327897,22,1,2022,6,15,0,28.0,0.0,72,1081,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
327898,22,1,2022,6,12,30,28.0,0.0,387,715,1.0,1.0,3.0,2.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
327899,22,1,2022,6,15,0,28.0,0.0,74,1077,0.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,17.0,5.0
327900,22,1,2022,6,15,0,28.0,0.0,70,63,1.0,2.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
327901,22,1,2022,6,15,0,28.0,0.0,356,389,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327902,22,1,2022,6,15,0,28.0,0.0,355,394,3.0,3.0,3.0,4.0,1.0,-3.0,3.0,-1.0,1.0,21.0,5.0
327903,22,1,2022,6,12,30,28.0,0.0,351,342,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-1.0,4.0,11.0,5.0
327904,22,1,2022,6,15,0,28.0,0.0,1076,69,0.0,1.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
327905,22,1,2022,6,15,0,28.0,0.0,1044,322,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
327906,22,1,2022,6,15,0,28.0,0.0,336,384,0.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
327907,24,1,2022,1,19,45,28.0,0.0,59,343,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,10.0,5.0
327908,22,1,2022,6,15,0,28.0,0.0,332,357,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327909,15,1,2022,6,15,0,27.0,0.0,394,72,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,9.0,5.0
327910,15,1,2022,6,12,30,27.0,0.0,715,59,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
327911,15,1,2022,6,15,0,27.0,0.0,69,74,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
327912,15,1,2022,6,15,0,27.0,0.0,1081,332,1.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327913,15,1,2022,6,15,0,27.0,0.0,1077,1076,1.0,2.0,1.0,4.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
327914,15,1,2022,6,15,0,27.0,0.0,384,351,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
327915,15,1,2022,6,15,0,27.0,0.0,343,355,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
327916,15,1,2022,6,12,30,27.0,0.0,389,1044,2.0,0.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
327917,16,1,2022,7,12,0,27.0,0.0,322,70,0.0,1.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
327918,15,1,2022,6,15,0,27.0,0.0,63,387,5.0,2.0,6.0,2.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
327919,15,1,2022,6,15,0,27.0,0.0,342,356,0.0,0.0,2.0,0.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
327920,26,4,2022,2,18,45,27.0,0.0,357,336,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,12.0,5.0
327921,2,1,2022,7,14,0,26.0,0.0,74,715,0.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
327922,8,3,2022,2,19,45,26.0,0.0,72,63,0.0,0.0,1.0,5.0,1.0,-4.0,4.0,-1.0,0.0,16.0,5.0
327923,3,1,2022,1,15,0,26.0,0.0,70,1081,0.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
327924,8,3,2022,2,19,45,26.0,0.0,356,343,2.0,0.0,4.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
327925,3,1,2022,1,15,0,26.0,0.0,355,342,1.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
327926,25,1,2022,2,19,45,26.0,0.0,351,357,2.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327927,8,3,2022,2,19,45,26.0,0.0,1076,389,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,25.0,5.0
327928,2,1,2022,7,13,0,26.0,0.0,387,384,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
327929,8,3,2022,2,19,45,26.0,0.0,1044,1077,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,15.0,5.0
327930,1,1,2022,6,15,0,26.0,0.0,336,322,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
327931,2,1,2022,7,14,0,26.0,0.0,59,394,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
327932,2,1,2022,7,14,0,26.0,0.0,332,69,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
327933,26,1,2022,3,20,0,25.0,0.0,74,1081,0.0,1.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
327934,30,12,2021,4,19,45,25.0,0.0,70,342,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
327935,11,1,2022,2,20,0,25.0,0.0,355,63,0.0,2.0,0.0,7.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
327936,1,2,2022,2,19,45,25.0,0.0,72,389,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
327937,30,12,2021,4,19,45,25.0,0.0,1044,715,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
327938,15,2,2022,2,19,45,25.0,0.0,356,322,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
327939,30,12,2021,4,19,45,25.0,0.0,351,394,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
327940,29,12,2021,3,19,45,25.0,0.0,1076,384,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
327941,30,12,2021,4,19,45,25.0,0.0,387,69,1.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
327942,29,12,2021,3,19,45,25.0,0.0,336,343,0.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
327943,29,12,2021,3,19,45,25.0,0.0,59,357,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
327944,25,1,2022,2,19,45,25.0,0.0,332,1077,0.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,1.0,14.0,3.0
327945,5,4,2022,2,18,45,24.0,0.0,384,72,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
327946,15,2,2022,2,19,45,24.0,0.0,715,1076,0.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
327947,27,12,2021,1,17,30,24.0,0.0,69,1044,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
327948,18,1,2022,2,19,45,24.0,0.0,1081,356,0.0,2.0,2.0,2.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
327949,16,2,2022,3,19,45,24.0,0.0,1077,355,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
327950,26,12,2021,7,15,0,24.0,0.0,343,351,1.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
327951,25,1,2022,2,19,45,24.0,0.0,389,387,1.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
327952,19,1,2022,3,19,45,24.0,0.0,322,59,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
327953,26,12,2021,7,15,0,24.0,0.0,394,336,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
327954,18,1,2022,2,19,45,24.0,0.0,63,332,4.0,1.0,6.0,2.0,5.0,0.0,0.0,-5.0,0.0,17.0,5.0
327955,27,12,2021,1,15,0,24.0,0.0,342,74,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,6.0,5.0
327956,8,3,2022,2,19,45,24.0,0.0,357,70,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
327957,25,1,2022,2,19,45,23.0,0.0,69,72,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,7.0,5.0
327958,1,3,2022,2,19,45,23.0,0.0,715,342,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,11.0,5.0
327959,19,1,2022,3,20,0,23.0,0.0,355,389,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,3.0,5.0,5.0
327960,18,12,2021,6,15,0,23.0,0.0,351,322,0.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
327961,1,2,2022,2,19,45,23.0,0.0,384,1081,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,14.0,5.0
327962,18,12,2021,6,12,30,23.0,0.0,343,1044,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
327963,20,12,2021,1,19,45,23.0,0.0,63,356,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
327964,25,1,2022,2,19,45,23.0,0.0,1076,70,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
