id,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
416067,22,4,2023,6,14,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Nottingham,351,0,0,3,2
416070,22,4,2023,6,14,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Everton,62,0,0,0,0
416068,22,4,2023,6,14,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Wolverhampton,76,1,1,2,1
416065,23,4,2023,7,13,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Tottenham,73,5,0,6,1
416073,23,4,2023,7,13,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,West Ham,563,0,3,0,4
416059,25,4,2023,2,18,30,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Crystal Palace,354,1,0,2,0
416058,25,4,2023,2,18,45,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Fulham,63,1,0,1,0
416063,25,4,2023,2,19,0,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Leicester City,338,1,0,1,1
416062,26,4,2023,3,18,30,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Brighton Hove,397,1,1,3,1
416060,26,4,2023,3,18,45,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Liverpool,64,1,1,1,2
416057,26,4,2023,3,18,45,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Brentford,402,0,1,0,2
416055,26,4,2023,3,19,0,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Arsenal,57,2,0,4,1
416056,27,4,2023,4,18,45,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Bournemouth,1044,0,0,0,1
416064,27,4,2023,4,18,45,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Newcastle,67,0,1,1,4
416061,27,4,2023,4,19,15,33,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man United,66,0,2,2,2
416050,29,4,2023,6,11,45,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,West Ham,563,3,2,4,3
416051,29,4,2023,6,14,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Wolverhampton,76,4,0,6,0
416052,29,4,2023,6,14,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Nottingham,351,0,1,2,1
416053,30,4,2023,7,13,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Leeds United,341,2,1,4,1
416049,30,4,2023,7,13,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Man City,65,1,2,1,2
416046,30,4,2023,7,13,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,1,0,1,0
416045,30,4,2023,7,13,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Southampton,340,0,1,3,1
416047,30,4,2023,7,15,30,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Tottenham,73,3,1,4,3
416084,15,4,2023,6,11,30,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Newcastle,67,1,0,3,0
416075,15,4,2023,6,14,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Brentford,402,1,0,2,0
416083,15,4,2023,6,14,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Brighton Hove,397,1,1,1,2
416082,15,4,2023,6,14,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Fulham,63,1,1,1,3
416078,15,4,2023,6,14,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Crystal Palace,354,0,0,0,2
416077,15,4,2023,6,14,15,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Bournemouth,1044,1,1,2,3
416080,15,4,2023,6,16,30,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Leicester City,338,3,0,3,1
416076,16,4,2023,7,13,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Arsenal,57,1,2,2,2
416079,16,4,2023,7,15,30,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Man United,66,0,1,0,2
416081,17,4,2023,1,19,0,31,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Liverpool,64,0,2,1,6
416098,1,4,2023,6,11,30,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Liverpool,64,1,1,4,1
416103,1,4,2023,6,14,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,0,1,2,1
416096,1,4,2023,6,14,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Wolverhampton,76,1,0,1,1
416102,1,4,2023,6,14,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,2,2,3,3
416104,1,4,2023,6,14,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Leeds United,341,1,0,4,1
416100,1,4,2023,6,14,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leicester City,338,0,0,2,1
416101,1,4,2023,6,16,30,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Aston Villa,58,0,1,0,2
416095,2,4,2023,7,13,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Southampton,340,1,0,1,0
416097,2,4,2023,7,15,30,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Man United,66,0,0,2,0
416099,3,4,2023,1,19,0,29,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Tottenham,73,0,0,1,1
416320,4,4,2023,2,18,45,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Nottingham,351,2,1,2,1
416319,4,4,2023,2,18,45,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Aston Villa,58,1,1,1,2
416323,4,4,2023,2,18,45,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Brighton Hove,397,0,1,0,2
416311,4,4,2023,2,19,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Liverpool,64,0,0,0,0
416315,5,4,2023,3,19,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Newcastle,67,1,2,1,5
416138,5,4,2023,3,19,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Brentford,402,1,0,1,0
416088,8,4,2023,6,11,30,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Everton,62,1,0,2,0
416093,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Newcastle,67,1,0,1,2
416085,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Chelsea,61,1,0,1,0
416090,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Bournemouth,1044,0,1,0,1
416086,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Brighton Hove,397,1,1,2,1
416094,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Nottingham,351,0,0,2,0
416092,8,4,2023,6,14,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,West Ham,563,0,1,0,1
416087,8,4,2023,6,16,30,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Man City,65,0,1,1,4
416091,9,4,2023,7,13,0,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Crystal Palace,354,1,1,1,5
416089,9,4,2023,7,15,30,30,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Arsenal,57,1,2,2,2
416121,12,3,2023,7,14,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Arsenal,57,0,3,0,3
416115,12,3,2023,7,14,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Aston Villa,58,1,1,1,1
416118,12,3,2023,7,14,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Southampton,340,0,0,0,0
416117,12,3,2023,7,16,30,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Wolverhampton,76,1,0,2,1
416316,15,3,2023,3,19,30,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Brentford,402,0,1,0,2
416312,15,3,2023,3,19,30,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Crystal Palace,354,1,0,1,0
416107,17,3,2023,5,20,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Newcastle,67,1,1,1,2
416113,18,3,2023,6,15,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Bournemouth,1044,1,0,3,0
416106,18,3,2023,6,15,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Tottenham,73,0,1,3,3
416112,18,3,2023,6,15,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Leicester City,338,1,0,1,1
416105,18,3,2023,6,15,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leeds United,341,0,1,2,4
416110,18,3,2023,6,17,30,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Everton,62,0,0,2,2
416114,19,3,2023,7,14,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Crystal Palace,354,2,0,4,1
416128,4,3,2023,6,12,30,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Newcastle,67,1,0,2,0
416130,4,3,2023,6,15,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Leeds United,341,0,0,1,0
416134,4,3,2023,6,15,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Bournemouth,1044,0,1,3,2
416131,4,3,2023,6,15,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,West Ham,563,1,0,4,0
416125,4,3,2023,6,15,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Tottenham,73,0,0,1,0
416133,4,3,2023,6,15,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Crystal Palace,354,1,0,1,0
416126,4,3,2023,6,17,30,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Leicester City,338,1,0,1,0
416127,5,3,2023,7,14,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Everton,62,1,2,2,2
416129,5,3,2023,7,16,30,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,1,0,7,0
416132,6,3,2023,1,20,0,26,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Fulham,63,1,1,3,2
416124,11,3,2023,6,12,30,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Liverpool,64,1,0,1,0
416116,11,3,2023,6,15,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Nottingham,351,2,0,3,1
416122,11,3,2023,6,15,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brentford,402,1,0,1,0
416120,11,3,2023,6,15,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Brighton Hove,397,1,1,2,2
416119,11,3,2023,6,15,0,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Chelsea,61,1,2,1,3
416123,11,3,2023,6,17,30,27,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Man City,65,0,0,0,1
416141,24,2,2023,5,20,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Wolverhampton,76,0,1,1,1
416135,25,2,2023,6,15,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Nottingham,351,0,0,4,0
416139,25,2,2023,6,15,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Arsenal,57,0,0,0,1
416140,25,2,2023,6,15,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Southampton,340,0,0,1,0
416142,25,2,2023,6,15,0,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Aston Villa,58,0,0,0,2
416144,25,2,2023,6,17,30,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Man City,65,0,3,1,4
416143,25,2,2023,6,19,45,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Liverpool,64,0,0,0,0
416136,26,2,2023,7,13,30,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Chelsea,61,0,0,2,0
416324,1,3,2023,3,19,45,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Everton,62,2,0,4,0
416318,1,3,2023,3,20,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Wolverhampton,76,0,0,2,0
416155,11,2,2023,6,12,30,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Chelsea,61,1,1,1,1
416156,11,2,2023,6,15,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Wolverhampton,76,1,0,1,2
416164,11,2,2023,6,15,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Brentford,402,0,0,1,1
416162,11,2,2023,6,15,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,0,0,1,1
416159,11,2,2023,6,15,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Tottenham,73,3,1,4,1
416161,11,2,2023,6,15,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Nottingham,351,1,0,2,0
416163,11,2,2023,6,17,30,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Newcastle,67,1,1,1,1
416160,12,2,2023,7,14,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Man United,66,0,0,0,2
416157,12,2,2023,7,16,30,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Aston Villa,58,3,0,3,1
416158,13,2,2023,1,20,0,23,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Everton,62,1,0,2,0
416274,15,2,2023,3,19,30,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man City,65,1,1,1,3
416154,18,2,2023,6,12,30,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Arsenal,57,2,1,2,4
416150,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Leeds United,341,0,0,1,0
416152,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Fulham,63,0,0,0,1
416147,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Man City,65,0,1,1,1
416151,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Southampton,340,0,1,0,1
416145,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Bournemouth,1044,0,0,0,1
416153,18,2,2023,6,15,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Crystal Palace,354,0,0,1,1
416148,18,2,2023,6,17,30,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Liverpool,64,0,2,0,2
416149,19,2,2023,7,14,0,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Leicester City,338,1,0,3,0
416146,19,2,2023,7,16,30,24,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,0,0,2,0
416171,3,2,2023,5,20,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Fulham,63,0,0,0,0
416170,4,2,2023,6,12,30,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Arsenal,57,0,0,1,0
416174,4,2,2023,6,15,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Leicester City,338,2,3,2,4
416172,4,2,2023,6,15,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Bournemouth,1044,0,0,1,0
416165,4,2,2023,6,15,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Liverpool,64,2,0,3,0
416169,4,2,2023,6,15,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Crystal Palace,354,1,0,2,1
416173,4,2,2023,6,15,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Southampton,340,2,0,3,0
416168,4,2,2023,6,17,30,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,West Ham,563,1,1,1,1
416167,5,2,2023,7,14,0,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Leeds United,341,1,0,1,0
416166,5,2,2023,7,16,30,22,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man City,65,1,0,1,0
416309,8,2,2023,3,20,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Leeds United,341,0,1,2,2
416178,21,1,2023,6,12,30,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Chelsea,61,0,0,0,0
416176,21,1,2023,6,15,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Aston Villa,58,0,0,0,1
416175,21,1,2023,6,15,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Everton,62,2,0,2,0
416183,21,1,2023,6,15,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Nottingham,351,1,0,1,1
416179,21,1,2023,6,15,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Brighton Hove,397,1,1,2,2
416182,21,1,2023,6,17,30,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Newcastle,67,0,0,0,0
416180,22,1,2023,7,14,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Brentford,402,0,0,0,0
416177,22,1,2023,7,14,0,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Wolverhampton,76,1,0,3,0
416184,22,1,2023,7,16,30,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man United,66,1,1,3,2
416181,23,1,2023,1,20,15,21,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Tottenham,73,0,1,0,1
416321,12,1,2023,4,20,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Chelsea,61,1,0,2,1
416194,13,1,2023,5,20,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Leeds United,341,1,0,2,1
416189,14,1,2023,6,12,30,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Man City,65,0,0,2,1
416190,14,1,2023,6,15,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Southampton,340,1,0,1,2
416192,14,1,2023,6,15,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Liverpool,64,0,0,3,0
416187,14,1,2023,6,15,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Leicester City,338,0,0,2,0
416185,14,1,2023,6,15,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,West Ham,563,0,0,1,0
416193,14,1,2023,6,17,30,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Bournemouth,1044,1,0,2,0
416188,15,1,2023,7,14,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,0,0,1,0
416191,15,1,2023,7,14,0,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Crystal Palace,354,0,0,1,0
416186,15,1,2023,7,16,30,20,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Arsenal,57,0,2,0,2
416322,18,1,2023,3,20,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Man United,66,0,1,1,1
416317,19,1,2023,4,20,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Tottenham,73,0,2,4,2
416207,1,1,2023,7,14,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Aston Villa,58,0,0,0,2
416208,1,1,2023,7,16,30,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Chelsea,61,0,1,1,1
416202,2,1,2023,1,17,30,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Liverpool,64,2,0,3,1
416204,3,1,2023,2,19,45,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Newcastle,67,0,0,0,0
416197,3,1,2023,2,19,45,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Fulham,63,0,1,0,1
416199,3,1,2023,2,19,45,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brighton Hove,397,0,1,1,4
416196,3,1,2023,2,20,0,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Bournemouth,1044,1,0,3,0
416195,4,1,2023,3,19,30,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Nottingham,351,0,1,0,1
416198,4,1,2023,3,19,45,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,West Ham,563,1,1,2,2
416203,4,1,2023,3,20,0,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Wolverhampton,76,0,1,1,1
416200,4,1,2023,3,20,0,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Tottenham,73,0,0,0,4
416201,5,1,2023,4,20,0,19,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man City,65,0,0,0,1
416222,26,12,2022,1,12,30,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Tottenham,73,1,0,2,2
416220,26,12,2022,1,15,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Fulham,63,0,1,0,3
416219,26,12,2022,1,15,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Wolverhampton,76,1,1,1,2
416215,26,12,2022,1,15,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Brighton Hove,397,0,2,1,3
416217,26,12,2022,1,15,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Newcastle,67,0,3,0,3
416223,26,12,2022,1,17,30,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Liverpool,64,0,2,1,3
416224,26,12,2022,1,20,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,West Ham,563,0,1,3,1
416221,27,12,2022,2,17,30,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Bournemouth,1044,2,0,2,0
416216,27,12,2022,2,20,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Nottingham,351,2,0,3,0
416218,28,12,2022,3,20,0,17,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Man City,65,0,1,1,3
416206,30,12,2022,5,19,45,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Brentford,402,0,2,0,2
416211,30,12,2022,5,20,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Leicester City,338,2,1,2,1
416205,31,12,2022,6,12,30,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Man United,66,0,0,0,1
416214,31,12,2022,6,15,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Crystal Palace,354,0,2,0,2
416210,31,12,2022,6,15,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Everton,62,1,0,1,1
416212,31,12,2022,6,15,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Southampton,340,1,0,2,1
416209,31,12,2022,6,15,0,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Leeds United,341,0,0,0,0
416213,31,12,2022,6,17,30,18,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Arsenal,57,0,2,2,4
416230,12,11,2022,6,12,30,16,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Brentford,402,1,1,1,2
416226,12,11,2022,6,15,0,16,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Leicester City,338,0,1,0,2
416228,12,11,2022,6,15,0,16,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Crystal Palace,354,0,0,1,0
416234,12,11,2022,6,15,0,16,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Everton,62,2,0,3,0
416227,12,11,2022,6,15,0,16,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Leeds United,341,1,2,4,3
