day,month,year,weekday,hour,minute,matchday,homeId,awayId,scoreHomeHt,scoreAwayHt,target
21.0,8.0,2023.0,1.0,19.0,0.0,2.0,354.0,57.0,0.0,0.0,0.0
15.0,10.0,2021.0,5.0,19.0,0.0,12.0,74.0,332.0,0.0,0.0,1.0
16.0,2.0,2024.0,5.0,20.0,0.0,33.0,74.0,340.0,0.0,1.0,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,387.0,322.0,0.0,0.0,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,27.0,62.0,402.0,1.0,0.0,1.0
3.0,9.0,2022.0,6.0,14.0,0.0,6.0,351.0,1044.0,2.0,0.0,0.0
17.0,8.0,2021.0,2.0,19.0,0.0,3.0,355.0,387.0,1.0,2.0,0.0
1.0,2.0,2022.0,2.0,19.0,45.0,25.0,72.0,389.0,0.0,0.0,0.0
16.0,9.0,2023.0,6.0,14.0,0.0,5.0,63.0,389.0,0.0,0.0,1.0
2.0,1.0,2022.0,7.0,14.0,0.0,21.0,62.0,397.0,0.0,2.0,0.0
7.0,8.0,2021.0,6.0,14.0,0.0,1.0,389.0,1077.0,1.0,0.0,1.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,72.0,70.0,1.0,2.0,0.0
21.0,8.0,2021.0,6.0,14.0,0.0,2.0,65.0,68.0,2.0,0.0,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,1077.0,336.0,1.0,0.0,1.0
1.0,1.0,2022.0,6.0,12.0,30.0,21.0,57.0,65.0,1.0,0.0,0.0
12.0,12.0,2021.0,7.0,14.0,0.0,16.0,338.0,67.0,1.0,0.0,1.0
1.0,4.0,2023.0,6.0,11.0,30.0,39.0,1081.0,336.0,2.0,0.0,1.0
27.0,8.0,2022.0,6.0,14.0,0.0,6.0,322.0,1076.0,2.0,1.0,1.0
16.0,10.0,2021.0,6.0,14.0,0.0,8.0,58.0,76.0,0.0,0.0,0.0
4.0,2.0,2023.0,6.0,15.0,0.0,30.0,389.0,70.0,1.0,0.0,1.0
13.0,1.0,2024.0,6.0,15.0,0.0,27.0,74.0,59.0,3.0,0.0,1.0
13.0,1.0,2023.0,5.0,20.0,0.0,20.0,58.0,341.0,1.0,0.0,1.0
7.0,10.0,2023.0,6.0,14.0,0.0,8.0,62.0,1044.0,2.0,0.0,1.0
27.0,8.0,2023.0,7.0,11.0,0.0,4.0,346.0,59.0,0.0,0.0,0.0
23.0,10.0,2021.0,6.0,14.0,0.0,14.0,384.0,70.0,0.0,1.0,1.0
22.0,8.0,2021.0,7.0,13.0,0.0,2.0,76.0,73.0,0.0,1.0,0.0
10.0,2.0,2024.0,6.0,17.0,30.0,24.0,351.0,67.0,2.0,2.0,0.0
1.0,3.0,2022.0,2.0,19.0,45.0,23.0,715.0,342.0,0.0,0.0,1.0
14.0,8.0,2021.0,6.0,14.0,0.0,2.0,357.0,1076.0,1.0,0.0,1.0
11.0,1.0,2022.0,2.0,20.0,0.0,25.0,355.0,63.0,0.0,2.0,0.0
9.0,4.0,2022.0,6.0,14.0,0.0,32.0,340.0,61.0,0.0,4.0,0.0
30.0,10.0,2021.0,6.0,14.0,0.0,15.0,394.0,384.0,0.0,0.0,1.0
2.0,9.0,2023.0,6.0,11.0,30.0,5.0,72.0,387.0,1.0,0.0,0.0
10.0,2.0,2024.0,6.0,15.0,0.0,31.0,71.0,1138.0,0.0,1.0,1.0
20.0,10.0,2021.0,3.0,19.0,0.0,13.0,355.0,336.0,2.0,0.0,0.0
23.0,10.0,2021.0,6.0,14.0,0.0,14.0,336.0,1081.0,1.0,0.0,1.0
19.0,10.0,2021.0,2.0,18.0,45.0,13.0,387.0,351.0,1.0,0.0,0.0
30.0,9.0,2023.0,6.0,14.0,0.0,9.0,1081.0,74.0,0.0,2.0,0.0
2.0,10.0,2022.0,7.0,11.0,0.0,12.0,70.0,346.0,0.0,1.0,0.0
27.0,8.0,2022.0,6.0,14.0,0.0,6.0,384.0,355.0,0.0,1.0,0.0
20.0,5.0,2023.0,6.0,14.0,0.0,37.0,1044.0,66.0,0.0,1.0,0.0
14.0,8.0,2022.0,7.0,13.0,0.0,2.0,351.0,563.0,1.0,0.0,1.0
13.0,5.0,2023.0,6.0,14.0,0.0,36.0,66.0,76.0,1.0,0.0,1.0
21.0,1.0,2023.0,6.0,15.0,0.0,28.0,75.0,389.0,0.0,1.0,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,44.0,71.0,384.0,0.0,0.0,0.0
30.0,10.0,2021.0,6.0,14.0,0.0,15.0,1081.0,389.0,2.0,0.0,1.0
12.0,3.0,2022.0,6.0,15.0,0.0,37.0,59.0,387.0,0.0,0.0,0.0
10.0,12.0,2023.0,7.0,14.0,0.0,16.0,62.0,61.0,0.0,0.0,1.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,355.0,74.0,0.0,0.0,0.0
26.0,12.0,2021.0,7.0,15.0,0.0,19.0,563.0,340.0,0.0,1.0,0.0
1.0,4.0,2023.0,6.0,14.0,0.0,29.0,1044.0,63.0,0.0,1.0,1.0
28.0,4.0,2024.0,7.0,13.0,0.0,35.0,1044.0,397.0,1.0,0.0,1.0
9.0,2.0,2022.0,3.0,19.0,45.0,31.0,356.0,74.0,1.0,0.0,1.0
4.0,10.0,2023.0,3.0,19.0,0.0,10.0,385.0,387.0,0.0,0.0,0.0
13.0,2.0,2023.0,1.0,20.0,0.0,23.0,64.0,62.0,1.0,0.0,1.0
14.0,12.0,2021.0,2.0,20.0,0.0,17.0,65.0,341.0,3.0,0.0,1.0
28.0,10.0,2023.0,6.0,11.0,30.0,10.0,61.0,402.0,0.0,0.0,0.0
15.0,8.0,2021.0,7.0,13.0,0.0,1.0,67.0,563.0,2.0,1.0,0.0
12.0,3.0,2022.0,6.0,17.0,30.0,29.0,66.0,73.0,2.0,1.0,1.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,356.0,355.0,0.0,1.0,0.0
2.0,10.0,2021.0,6.0,14.0,0.0,7.0,76.0,67.0,1.0,1.0,1.0
22.0,1.0,2022.0,6.0,15.0,0.0,28.0,74.0,1077.0,0.0,0.0,1.0
24.0,11.0,2021.0,3.0,19.0,45.0,19.0,387.0,70.0,1.0,0.0,1.0
6.0,11.0,2021.0,6.0,15.0,0.0,11.0,354.0,76.0,0.0,0.0,1.0
5.0,12.0,2023.0,2.0,20.0,15.0,15.0,389.0,57.0,1.0,2.0,0.0
24.0,4.0,2022.0,7.0,15.0,30.0,34.0,64.0,62.0,0.0,0.0,1.0
5.0,11.0,2022.0,6.0,15.0,0.0,15.0,76.0,397.0,2.0,2.0,0.0
15.0,10.0,2022.0,6.0,16.0,30.0,11.0,73.0,62.0,0.0,0.0,1.0
16.0,9.0,2023.0,6.0,11.0,30.0,5.0,76.0,64.0,1.0,0.0,0.0
22.0,1.0,2023.0,7.0,14.0,0.0,21.0,65.0,76.0,1.0,0.0,1.0
20.0,8.0,2022.0,6.0,14.0,0.0,5.0,356.0,59.0,1.0,0.0,1.0
28.0,11.0,2021.0,7.0,14.0,0.0,13.0,338.0,346.0,3.0,1.0,1.0
18.0,12.0,2021.0,6.0,15.0,0.0,23.0,59.0,332.0,1.0,0.0,1.0
28.0,12.0,2021.0,2.0,15.0,0.0,20.0,354.0,68.0,3.0,0.0,1.0
8.0,4.0,2023.0,6.0,14.0,0.0,30.0,73.0,397.0,1.0,1.0,1.0
25.0,1.0,2022.0,2.0,19.0,45.0,23.0,1076.0,70.0,0.0,0.0,1.0
25.0,5.0,2023.0,4.0,19.0,0.0,32.0,66.0,61.0,2.0,0.0,1.0
20.0,2.0,2024.0,2.0,19.0,45.0,29.0,349.0,385.0,3.0,1.0,1.0
7.0,10.0,2023.0,6.0,14.0,0.0,8.0,66.0,402.0,0.0,1.0,1.0
1.0,3.0,2022.0,2.0,19.0,45.0,22.0,328.0,338.0,0.0,0.0,0.0
29.0,9.0,2021.0,3.0,18.0,45.0,10.0,384.0,387.0,0.0,0.0,1.0
6.0,4.0,2024.0,6.0,11.0,30.0,41.0,68.0,349.0,1.0,0.0,1.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,1081.0,385.0,3.0,0.0,1.0
26.0,12.0,2022.0,1.0,12.0,0.0,24.0,346.0,384.0,0.0,1.0,0.0
2.0,3.0,2024.0,6.0,15.0,0.0,35.0,332.0,340.0,2.0,1.0,0.0
11.0,5.0,2024.0,6.0,14.0,0.0,37.0,73.0,328.0,1.0,1.0,1.0
18.0,9.0,2021.0,6.0,14.0,0.0,8.0,1077.0,332.0,2.0,0.0,1.0
4.0,9.0,2022.0,7.0,11.0,0.0,8.0,355.0,70.0,1.0,1.0,1.0
23.0,11.0,2021.0,2.0,19.0,45.0,19.0,343.0,1081.0,1.0,0.0,0.0
2.0,10.0,2021.0,6.0,14.0,0.0,11.0,715.0,355.0,0.0,1.0,0.0
25.0,11.0,2023.0,6.0,17.0,30.0,17.0,74.0,349.0,1.0,0.0,1.0
2.0,9.0,2023.0,6.0,14.0,0.0,4.0,328.0,73.0,1.0,2.0,0.0
11.0,12.0,2021.0,6.0,15.0,0.0,22.0,72.0,351.0,0.0,0.0,0.0
26.0,4.0,2023.0,3.0,18.0,45.0,33.0,563.0,64.0,1.0,1.0,0.0
1.0,4.0,2024.0,1.0,19.0,0.0,40.0,341.0,322.0,1.0,1.0,1.0
22.0,10.0,2022.0,6.0,14.0,0.0,17.0,69.0,75.0,2.0,1.0,1.0
13.0,1.0,2024.0,6.0,15.0,0.0,27.0,384.0,343.0,1.0,1.0,0.0
10.0,4.0,2023.0,1.0,19.0,0.0,41.0,328.0,356.0,0.0,0.0,1.0
4.0,5.0,2024.0,6.0,11.0,30.0,46.0,72.0,384.0,0.0,0.0,0.0
29.0,11.0,2021.0,1.0,19.0,45.0,20.0,342.0,69.0,1.0,0.0,0.0
24.0,2.0,2024.0,6.0,15.0,0.0,34.0,343.0,1138.0,0.0,2.0,0.0
28.0,11.0,2023.0,2.0,20.0,0.0,18.0,346.0,68.0,2.0,2.0,1.0
3.0,11.0,2021.0,3.0,20.0,0.0,16.0,74.0,322.0,0.0,0.0,1.0
1.0,4.0,2023.0,6.0,14.0,0.0,39.0,75.0,69.0,1.0,0.0,1.0
7.0,10.0,2023.0,6.0,14.0,0.0,11.0,1138.0,72.0,1.0,0.0,0.0
25.0,2.0,2024.0,7.0,13.0,30.0,26.0,76.0,356.0,1.0,0.0,1.0
6.0,3.0,2022.0,7.0,16.0,30.0,28.0,65.0,66.0,2.0,1.0,1.0
11.0,9.0,2021.0,6.0,14.0,0.0,4.0,66.0,67.0,1.0,0.0,1.0
8.0,3.0,2022.0,2.0,19.0,45.0,26.0,72.0,63.0,0.0,0.0,0.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,69.0,346.0,1.0,0.0,1.0
2.0,9.0,2023.0,6.0,14.0,0.0,5.0,74.0,394.0,0.0,1.0,0.0
9.0,4.0,2022.0,6.0,14.0,0.0,41.0,72.0,342.0,2.0,1.0,1.0
19.0,10.0,2021.0,2.0,18.0,45.0,13.0,70.0,1044.0,0.0,0.0,0.0
14.0,8.0,2021.0,6.0,14.0,0.0,2.0,74.0,389.0,2.0,0.0,1.0
14.0,8.0,2021.0,6.0,14.0,0.0,2.0,343.0,387.0,1.0,0.0,1.0
28.0,8.0,2021.0,6.0,14.0,0.0,5.0,384.0,336.0,0.0,0.0,1.0
2.0,12.0,2023.0,6.0,15.0,0.0,19.0,340.0,715.0,2.0,0.0,1.0
1.0,10.0,2023.0,7.0,11.0,0.0,9.0,59.0,338.0,1.0,2.0,0.0
13.0,8.0,2022.0,6.0,14.0,0.0,3.0,336.0,72.0,0.0,0.0,0.0
18.0,10.0,2022.0,2.0,19.0,0.0,16.0,74.0,387.0,0.0,2.0,0.0
2.0,3.0,2024.0,6.0,15.0,0.0,35.0,338.0,69.0,0.0,1.0,0.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,59.0,336.0,1.0,0.0,1.0
12.0,2.0,2023.0,7.0,16.0,30.0,23.0,65.0,58.0,3.0,0.0,1.0
12.0,2.0,2022.0,6.0,15.0,0.0,32.0,332.0,389.0,1.0,0.0,1.0
30.0,4.0,2023.0,7.0,13.0,0.0,34.0,1044.0,341.0,2.0,1.0,1.0
31.0,1.0,2023.0,2.0,19.0,45.0,29.0,389.0,715.0,0.0,0.0,1.0
3.0,9.0,2022.0,6.0,14.0,0.0,6.0,73.0,63.0,1.0,0.0,1.0
13.0,9.0,2022.0,2.0,18.0,45.0,10.0,59.0,346.0,1.0,0.0,1.0
14.0,8.0,2021.0,6.0,14.0,0.0,1.0,346.0,58.0,2.0,0.0,1.0
28.0,9.0,2021.0,2.0,18.0,45.0,10.0,715.0,74.0,0.0,1.0,0.0
11.0,2.0,2024.0,7.0,14.0,0.0,24.0,563.0,57.0,0.0,4.0,0.0
4.0,2.0,2023.0,6.0,15.0,0.0,22.0,58.0,338.0,2.0,3.0,0.0
30.0,10.0,2021.0,6.0,19.0,0.0,15.0,355.0,1044.0,0.0,1.0,0.0
26.0,12.0,2023.0,2.0,17.0,15.0,24.0,332.0,70.0,0.0,2.0,0.0
24.0,2.0,2024.0,6.0,15.0,0.0,34.0,71.0,72.0,0.0,2.0,0.0
30.0,8.0,2022.0,2.0,18.0,45.0,7.0,356.0,355.0,1.0,0.0,1.0
5.0,12.0,2021.0,7.0,14.0,30.0,21.0,69.0,70.0,0.0,1.0,0.0
17.0,9.0,2022.0,6.0,14.0,0.0,11.0,1081.0,356.0,0.0,1.0,0.0
23.0,12.0,2023.0,6.0,15.0,0.0,18.0,63.0,328.0,0.0,0.0,0.0
17.0,12.0,2022.0,6.0,15.0,0.0,23.0,74.0,385.0,1.0,0.0,1.0
5.0,3.0,2022.0,6.0,15.0,0.0,28.0,58.0,340.0,2.0,0.0,1.0
11.0,5.0,2024.0,6.0,14.0,0.0,37.0,563.0,389.0,0.0,1.0,1.0
22.0,10.0,2023.0,7.0,15.0,30.0,9.0,58.0,563.0,1.0,0.0,1.0
6.0,11.0,2023.0,1.0,20.0,0.0,11.0,73.0,61.0,1.0,1.0,0.0
30.0,12.0,2023.0,6.0,15.0,0.0,20.0,58.0,328.0,2.0,1.0,1.0
4.0,9.0,2022.0,7.0,14.0,0.0,8.0,394.0,336.0,0.0,1.0,0.0
30.0,10.0,2021.0,6.0,14.0,0.0,15.0,72.0,1077.0,3.0,0.0,1.0
14.0,9.0,2022.0,3.0,18.0,45.0,10.0,385.0,336.0,1.0,0.0,1.0
1.0,4.0,2022.0,5.0,18.0,45.0,40.0,322.0,394.0,0.0,0.0,0.0
5.0,11.0,2022.0,6.0,15.0,0.0,20.0,346.0,1076.0,0.0,0.0,0.0
18.0,3.0,2023.0,6.0,15.0,0.0,38.0,384.0,394.0,0.0,0.0,0.0
30.0,1.0,2022.0,7.0,16.0,0.0,29.0,715.0,351.0,1.0,0.0,1.0
7.0,4.0,2023.0,5.0,12.0,0.0,40.0,385.0,74.0,1.0,1.0,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,25.0,338.0,57.0,0.0,0.0,0.0
4.0,3.0,2023.0,6.0,12.0,30.0,26.0,65.0,67.0,1.0,0.0,1.0
21.0,1.0,2024.0,7.0,12.0,0.0,28.0,341.0,1081.0,1.0,1.0,1.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,336.0,69.0,4.0,1.0,1.0
12.0,8.0,2023.0,6.0,14.0,0.0,2.0,394.0,338.0,0.0,0.0,0.0
17.0,12.0,2022.0,6.0,15.0,0.0,23.0,387.0,70.0,1.0,1.0,0.0
16.0,10.0,2021.0,6.0,14.0,0.0,12.0,387.0,1044.0,0.0,2.0,0.0
5.0,3.0,2022.0,6.0,15.0,0.0,36.0,72.0,1076.0,2.0,0.0,1.0
5.0,8.0,2023.0,6.0,14.0,0.0,1.0,1138.0,394.0,1.0,1.0,1.0
15.0,1.0,2022.0,6.0,15.0,0.0,22.0,76.0,340.0,1.0,0.0,1.0
4.0,11.0,2023.0,6.0,15.0,0.0,11.0,356.0,76.0,0.0,0.0,1.0
4.0,5.0,2024.0,6.0,11.0,30.0,46.0,1138.0,322.0,1.0,0.0,1.0
20.0,8.0,2022.0,6.0,14.0,0.0,3.0,354.0,58.0,1.0,1.0,1.0
2.0,12.0,2023.0,6.0,15.0,0.0,19.0,1138.0,70.0,1.0,1.0,1.0
26.0,2.0,2022.0,6.0,15.0,30.0,27.0,397.0,58.0,0.0,1.0,0.0
30.0,12.0,2022.0,5.0,20.0,0.0,18.0,64.0,338.0,2.0,1.0,1.0
20.0,4.0,2024.0,6.0,14.0,0.0,34.0,356.0,328.0,0.0,2.0,0.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,346.0,332.0,2.0,0.0,1.0
3.0,1.0,2022.0,1.0,15.0,0.0,26.0,70.0,1081.0,0.0,0.0,0.0
15.0,4.0,2023.0,6.0,14.0,0.0,42.0,71.0,332.0,1.0,1.0,1.0
15.0,4.0,2023.0,6.0,11.0,30.0,42.0,356.0,715.0,1.0,1.0,1.0
4.0,1.0,2023.0,3.0,19.0,30.0,19.0,340.0,351.0,0.0,1.0,0.0
28.0,1.0,2023.0,6.0,15.0,0.0,5.0,1076.0,394.0,0.0,0.0,1.0
4.0,2.0,2023.0,6.0,15.0,0.0,30.0,343.0,336.0,1.0,0.0,1.0
26.0,8.0,2023.0,6.0,14.0,0.0,4.0,340.0,69.0,1.0,1.0,1.0
8.0,5.0,2023.0,1.0,19.0,0.0,35.0,351.0,340.0,3.0,1.0,1.0
4.0,5.0,2024.0,6.0,11.0,30.0,46.0,343.0,346.0,1.0,0.0,1.0
2.0,10.0,2021.0,6.0,14.0,0.0,11.0,322.0,343.0,0.0,0.0,1.0
11.0,11.0,2023.0,6.0,15.0,0.0,12.0,354.0,62.0,1.0,1.0,0.0
18.0,4.0,2022.0,1.0,19.0,0.0,43.0,351.0,74.0,3.0,0.0,1.0
2.0,1.0,2022.0,7.0,14.0,0.0,21.0,402.0,58.0,1.0,1.0,1.0
24.0,10.0,2021.0,7.0,15.0,30.0,9.0,66.0,64.0,0.0,4.0,0.0
9.0,12.0,2023.0,6.0,15.0,0.0,20.0,715.0,384.0,0.0,0.0,1.0
25.0,11.0,2023.0,6.0,15.0,0.0,17.0,68.0,69.0,1.0,0.0,1.0
1.0,4.0,2023.0,6.0,11.0,30.0,29.0,65.0,64.0,1.0,1.0,1.0
15.0,3.0,2022.0,2.0,19.0,45.0,38.0,332.0,343.0,0.0,1.0,0.0
22.0,2.0,2022.0,2.0,19.0,45.0,34.0,343.0,74.0,0.0,1.0,1.0
1.0,1.0,2024.0,1.0,15.0,0.0,26.0,387.0,384.0,0.0,0.0,0.0
19.0,8.0,2023.0,6.0,11.0,30.0,3.0,1138.0,340.0,0.0,0.0,0.0
12.0,3.0,2023.0,7.0,14.0,0.0,27.0,63.0,57.0,0.0,3.0,0.0
3.0,9.0,2023.0,7.0,15.0,30.0,4.0,57.0,66.0,1.0,1.0,1.0
15.0,2.0,2023.0,3.0,19.0,45.0,32.0,72.0,336.0,1.0,0.0,1.0
22.0,1.0,2022.0,6.0,15.0,0.0,28.0,355.0,394.0,3.0,3.0,0.0
12.0,11.0,2022.0,6.0,15.0,0.0,21.0,322.0,355.0,1.0,1.0,0.0
19.0,8.0,2023.0,6.0,14.0,0.0,3.0,387.0,332.0,0.0,1.0,0.0
30.0,1.0,2024.0,2.0,19.0,45.0,22.0,389.0,397.0,3.0,0.0,1.0
12.0,2.0,2022.0,6.0,15.0,0.0,32.0,355.0,1076.0,1.0,1.0,0.0
23.0,10.0,2022.0,7.0,11.0,0.0,17.0,72.0,715.0,1.0,0.0,1.0
22.0,10.0,2022.0,6.0,14.0,0.0,17.0,385.0,322.0,1.0,1.0,0.0
5.0,8.0,2023.0,6.0,14.0,0.0,1.0,59.0,74.0,2.0,0.0,1.0
8.0,4.0,2023.0,6.0,16.0,30.0,30.0,340.0,65.0,0.0,1.0,0.0
15.0,1.0,2022.0,6.0,15.0,0.0,27.0,343.0,355.0,0.0,0.0,1.0
23.0,2.0,2024.0,5.0,20.0,0.0,34.0,341.0,338.0,0.0,1.0,1.0
21.0,1.0,2024.0,7.0,16.0,30.0,21.0,1044.0,64.0,0.0,0.0,0.0
15.0,5.0,2022.0,7.0,11.0,0.0,37.0,73.0,328.0,1.0,0.0,1.0
5.0,11.0,2022.0,6.0,15.0,0.0,20.0,59.0,394.0,1.0,0.0,1.0
30.0,12.0,2021.0,4.0,20.0,15.0,20.0,66.0,328.0,3.0,1.0,1.0
29.0,10.0,2023.0,7.0,13.0,0.0,14.0,345.0,385.0,2.0,0.0,1.0
13.0,2.0,2024.0,2.0,19.0,45.0,32.0,72.0,341.0,0.0,3.0,0.0
4.0,2.0,2023.0,6.0,15.0,0.0,30.0,322.0,715.0,0.0,0.0,1.0
4.0,2.0,2024.0,7.0,14.0,0.0,23.0,61.0,76.0,1.0,2.0,0.0
12.0,2.0,2022.0,6.0,15.0,0.0,32.0,1077.0,1081.0,0.0,0.0,0.0
6.0,4.0,2024.0,6.0,14.0,0.0,32.0,63.0,67.0,0.0,0.0,0.0
15.0,12.0,2021.0,3.0,19.0,30.0,17.0,397.0,76.0,0.0,1.0,0.0
30.0,8.0,2022.0,2.0,18.0,45.0,7.0,328.0,384.0,0.0,0.0,1.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,385.0,1076.0,0.0,0.0,0.0
2.0,9.0,2023.0,6.0,14.0,0.0,5.0,343.0,69.0,0.0,1.0,0.0
22.0,4.0,2022.0,5.0,18.0,45.0,44.0,394.0,357.0,2.0,0.0,1.0
19.0,4.0,2022.0,2.0,19.0,0.0,30.0,64.0,66.0,2.0,0.0,1.0
12.0,11.0,2022.0,6.0,15.0,0.0,21.0,715.0,356.0,0.0,0.0,0.0
18.0,12.0,2021.0,6.0,15.0,0.0,23.0,336.0,1077.0,1.0,1.0,1.0
6.0,3.0,2023.0,1.0,20.0,0.0,26.0,402.0,63.0,1.0,1.0,1.0
2.0,3.0,2024.0,6.0,12.0,30.0,35.0,387.0,715.0,0.0,0.0,0.0
4.0,4.0,2022.0,1.0,19.0,0.0,31.0,354.0,57.0,2.0,0.0,1.0
14.0,9.0,2021.0,2.0,18.0,45.0,7.0,59.0,322.0,0.0,0.0,1.0
9.0,12.0,2023.0,6.0,15.0,0.0,20.0,385.0,72.0,0.0,1.0,0.0
10.0,2.0,2024.0,6.0,15.0,0.0,31.0,715.0,1081.0,0.0,2.0,0.0
17.0,3.0,2022.0,4.0,19.0,45.0,20.0,62.0,67.0,0.0,0.0,1.0
30.0,10.0,2021.0,6.0,14.0,0.0,15.0,342.0,59.0,0.0,2.0,0.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,332.0,1081.0,0.0,0.0,1.0
2.0,3.0,2024.0,6.0,15.0,0.0,27.0,67.0,76.0,2.0,0.0,1.0
20.0,2.0,2022.0,7.0,14.0,0.0,26.0,341.0,66.0,0.0,2.0,0.0
20.0,3.0,2022.0,7.0,14.0,0.0,30.0,338.0,402.0,2.0,0.0,1.0
8.0,5.0,2023.0,1.0,14.0,0.0,46.0,69.0,387.0,0.0,1.0,0.0
15.0,4.0,2023.0,6.0,14.0,0.0,31.0,61.0,397.0,1.0,1.0,0.0
18.0,2.0,2024.0,7.0,16.0,30.0,25.0,389.0,66.0,1.0,2.0,0.0
26.0,2.0,2022.0,6.0,12.0,30.0,35.0,59.0,69.0,0.0,0.0,1.0
12.0,12.0,2023.0,2.0,20.0,0.0,21.0,71.0,341.0,0.0,0.0,1.0
10.0,2.0,2024.0,6.0,15.0,0.0,31.0,340.0,394.0,0.0,2.0,1.0
18.0,9.0,2021.0,6.0,14.0,0.0,5.0,64.0,354.0,1.0,0.0,1.0
21.0,10.0,2023.0,6.0,14.0,0.0,12.0,68.0,341.0,2.0,0.0,0.0
9.0,12.0,2023.0,6.0,15.0,0.0,20.0,343.0,349.0,0.0,1.0,0.0
23.0,12.0,2023.0,6.0,15.0,0.0,18.0,351.0,1044.0,0.0,0.0,0.0
25.0,11.0,2023.0,6.0,15.0,0.0,13.0,389.0,354.0,0.0,0.0,1.0
4.0,5.0,2024.0,6.0,11.0,30.0,46.0,341.0,340.0,1.0,2.0,0.0
13.0,8.0,2022.0,6.0,14.0,0.0,3.0,389.0,1081.0,0.0,1.0,0.0
14.0,12.0,2021.0,2.0,19.0,45.0,17.0,68.0,58.0,0.0,1.0,0.0
19.0,2.0,2022.0,6.0,17.0,30.0,26.0,65.0,73.0,1.0,1.0,0.0
25.0,11.0,2023.0,6.0,15.0,0.0,17.0,1138.0,71.0,2.0,0.0,1.0
29.0,10.0,2022.0,6.0,14.0,0.0,14.0,67.0,58.0,1.0,0.0,1.0
1.0,1.0,2023.0,7.0,15.0,0.0,26.0,394.0,389.0,1.0,1.0,0.0
14.0,1.0,2023.0,6.0,12.0,30.0,27.0,385.0,59.0,1.0,0.0,1.0
16.0,3.0,2022.0,3.0,19.0,45.0,38.0,1077.0,72.0,0.0,1.0,0.0
5.0,3.0,2022.0,6.0,15.0,0.0,36.0,1081.0,1044.0,0.0,0.0,1.0
31.0,8.0,2022.0,3.0,18.0,45.0,7.0,1076.0,1081.0,0.0,0.0,0.0
15.0,3.0,2023.0,3.0,19.0,30.0,8.0,397.0,354.0,1.0,0.0,1.0
8.0,5.0,2023.0,1.0,14.0,0.0,35.0,63.0,338.0,3.0,0.0,1.0
11.0,4.0,2022.0,1.0,18.0,45.0,41.0,394.0,389.0,0.0,0.0,1.0
23.0,1.0,2023.0,1.0,20.0,15.0,21.0,63.0,73.0,0.0,1.0,0.0
22.0,4.0,2023.0,6.0,14.0,0.0,44.0,68.0,72.0,0.0,2.0,0.0
14.0,1.0,2023.0,6.0,15.0,0.0,20.0,397.0,64.0,0.0,0.0,1.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,1076.0,715.0,1.0,1.0,0.0
7.0,10.0,2023.0,6.0,11.0,30.0,11.0,71.0,343.0,0.0,0.0,0.0
20.0,8.0,2023.0,7.0,11.0,0.0,3.0,68.0,384.0,1.0,0.0,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,74.0,357.0,2.0,0.0,1.0
15.0,1.0,2022.0,6.0,15.0,0.0,22.0,68.0,62.0,2.0,0.0,1.0
2.0,11.0,2022.0,3.0,19.0,45.0,19.0,715.0,346.0,1.0,1.0,0.0
28.0,8.0,2022.0,7.0,13.0,0.0,4.0,58.0,563.0,0.0,0.0,0.0
6.0,10.0,2023.0,5.0,19.0,0.0,11.0,332.0,74.0,2.0,1.0,1.0
28.0,12.0,2023.0,4.0,19.0,30.0,19.0,397.0,73.0,2.0,0.0,1.0
3.0,9.0,2022.0,6.0,14.0,0.0,8.0,384.0,715.0,0.0,0.0,1.0
4.0,2.0,2022.0,5.0,19.0,45.0,30.0,332.0,356.0,0.0,0.0,0.0
15.0,1.0,2023.0,7.0,14.0,0.0,20.0,67.0,63.0,0.0,0.0,1.0
1.0,1.0,2024.0,1.0,15.0,0.0,26.0,338.0,394.0,1.0,0.0,1.0
31.0,12.0,2023.0,7.0,14.0,0.0,20.0,63.0,57.0,1.0,1.0,1.0
18.0,4.0,2023.0,2.0,18.0,45.0,43.0,336.0,74.0,0.0,1.0,0.0
4.0,11.0,2023.0,6.0,15.0,0.0,11.0,65.0,1044.0,3.0,0.0,1.0
18.0,12.0,2021.0,6.0,15.0,0.0,23.0,351.0,322.0,0.0,1.0,1.0
15.0,1.0,2022.0,6.0,12.0,30.0,27.0,389.0,1044.0,2.0,0.0,1.0
20.0,8.0,2022.0,6.0,14.0,0.0,5.0,355.0,343.0,1.0,0.0,1.0
