id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
436146.0,22.0,1.0,2024.0,1.0,19.0,45.0,21.0,0.0,397.0,76.0,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,3.4,0.0
444273.0,28.0,8.0,2023.0,1.0,16.0,30.0,2.0,0.0,455.0,115.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,2.6,0.0
327322.0,18.0,9.0,2021.0,6.0,16.0,30.0,5.0,0.0,58.0,62.0,0.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,2.4,1.0
330497.0,22.0,9.0,2021.0,3.0,19.0,0.0,7.0,0.0,546.0,576.0,0.0,0.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,2.6,0.0
327897.0,22.0,1.0,2022.0,6.0,15.0,0.0,28.0,0.0,72.0,1081.0,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,2.8,1.0
436192.0,17.0,2.0,2024.0,6.0,15.0,0.0,25.0,0.0,73.0,76.0,0.0,1.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,2.0,0.0
327092.0,5.0,3.0,2022.0,6.0,15.0,0.0,28.0,0.0,58.0,340.0,2.0,0.0,4.0,0.0,4.0,-1.0,1.0,-4.0,0.0,1.6,1.0
330254.0,10.0,4.0,2022.0,7.0,15.0,5.0,31.0,0.0,546.0,522.0,0.0,0.0,3.0,0.0,1.0,-3.0,3.0,-1.0,1.0,2.0,1.0
444322.0,2.0,10.0,2023.0,1.0,16.0,30.0,7.0,0.0,586.0,450.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,2.0,1.4,0.0
392007.0,20.0,5.0,2022.0,5.0,0.0,0.0,5.0,1.0,6667.0,4410.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,-2.0,0.0,3.5,1.0
444432.0,29.0,12.0,2023.0,5.0,17.0,30.0,18.0,0.0,113.0,5911.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,1.0,3.0,0.0
330424.0,21.0,11.0,2021.0,7.0,14.0,0.0,14.0,0.0,545.0,526.0,1.0,2.0,3.0,3.0,2.0,-2.0,2.0,-2.0,1.0,3.6,0.0
327090.0,5.0,3.0,2022.0,6.0,12.0,30.0,28.0,0.0,338.0,341.0,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,2.0,1.0
416969.0,9.0,4.0,2023.0,7.0,13.0,0.0,30.0,0.0,531.0,541.0,0.0,2.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,2.4,0.0
442812.0,7.0,12.0,2023.0,4.0,19.0,30.0,12.0,0.0,512.0,576.0,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,1.8,0.0
