day,month,year,weekday,hour,minute,matchday,leagueId,homeId,awayId,agHomeWins,agDraws,agAwayWins,avgGoals,target
13.0,4.0,2024.0,6.0,14.0,0.0,43.0,2016.0,74.0,71.0,2.0,0.0,3.0,2.4,0.0
13.0,4.0,2024.0,6.0,14.0,0.0,43.0,2016.0,384.0,715.0,4.0,0.0,1.0,2.2,1.0
13.0,4.0,2024.0,6.0,14.0,0.0,43.0,2016.0,332.0,1076.0,1.0,1.0,3.0,2.6,1.0
13.0,4.0,2024.0,6.0,14.0,0.0,43.0,2016.0,72.0,385.0,3.0,2.0,0.0,2.4,1.0
13.0,4.0,2024.0,6.0,14.0,0.0,33.0,2021.0,65.0,389.0,4.0,1.0,0.0,5.0,1.0
13.0,4.0,2024.0,6.0,14.0,0.0,43.0,2016.0,322.0,69.0,2.0,1.0,2.0,2.8,1.0
13.0,4.0,2024.0,6.0,14.0,30.0,30.0,2003.0,674.0,679.0,4.0,1.0,0.0,3.6,1.0
13.0,4.0,2024.0,6.0,19.0,0.0,30.0,2003.0,1911.0,6806.0,1.0,0.0,3.0,4.75,0.0
14.0,4.0,2024.0,7.0,10.0,15.0,30.0,2003.0,671.0,673.0,1.0,0.0,4.0,1.8,0.0
14.0,4.0,2024.0,7.0,11.0,0.0,29.0,2015.0,533.0,543.0,0.0,2.0,3.0,1.2,0.0
14.0,4.0,2024.0,7.0,12.0,30.0,30.0,2003.0,1920.0,675.0,0.0,2.0,3.0,2.6,0.0
14.0,4.0,2024.0,7.0,12.0,30.0,30.0,2003.0,676.0,718.0,2.0,2.0,1.0,2.8,1.0
14.0,4.0,2024.0,7.0,13.0,0.0,33.0,2021.0,563.0,63.0,2.0,1.0,2.0,2.4,0.0
14.0,4.0,2024.0,7.0,13.0,0.0,33.0,2021.0,64.0,354.0,2.0,2.0,1.0,2.0,0.0
14.0,4.0,2024.0,7.0,13.0,30.0,29.0,2002.0,55.0,17.0,2.0,1.0,2.0,4.2,0.0
14.0,4.0,2024.0,7.0,14.0,45.0,30.0,2003.0,678.0,666.0,2.0,1.0,2.0,2.4,1.0
14.0,4.0,2024.0,7.0,15.0,30.0,33.0,2021.0,57.0,58.0,3.0,0.0,2.0,2.6,0.0
14.0,4.0,2024.0,7.0,15.0,30.0,29.0,2002.0,3.0,12.0,3.0,2.0,0.0,3.0,1.0
14.0,4.0,2024.0,7.0,18.0,45.0,29.0,2015.0,523.0,512.0,2.0,1.0,2.0,3.4,1.0
15.0,4.0,2024.0,1.0,19.0,0.0,33.0,2021.0,61.0,62.0,2.0,1.0,2.0,2.8,1.0
16.0,4.0,2024.0,2.0,19.0,0.0,36.0,2016.0,340.0,1081.0,3.0,1.0,0.0,2.75,1.0
19.0,4.0,2024.0,5.0,16.0,30.0,33.0,2019.0,107.0,110.0,1.0,0.0,4.0,2.4,0.0
19.0,4.0,2024.0,5.0,18.0,30.0,30.0,2002.0,19.0,16.0,2.0,2.0,1.0,2.8,1.0
19.0,4.0,2024.0,5.0,19.0,0.0,30.0,2015.0,522.0,525.0,3.0,2.0,0.0,2.6,1.0
20.0,4.0,2024.0,6.0,11.0,30.0,44.0,2016.0,338.0,74.0,5.0,0.0,0.0,3.4,1.0
20.0,4.0,2024.0,6.0,13.0,30.0,30.0,2002.0,11.0,36.0,3.0,0.0,2.0,3.2,1.0
20.0,4.0,2024.0,6.0,13.0,30.0,30.0,2002.0,44.0,721.0,1.0,1.0,3.0,2.6,0.0
20.0,4.0,2024.0,6.0,13.0,30.0,30.0,2002.0,2.0,18.0,1.0,0.0,4.0,5.0,1.0
20.0,4.0,2024.0,6.0,13.0,30.0,30.0,2002.0,1.0,55.0,3.0,0.0,2.0,3.2,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,34.0,2021.0,356.0,328.0,2.0,0.0,3.0,4.0,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,44.0,2016.0,715.0,340.0,4.0,0.0,1.0,2.0,1.0
20.0,4.0,2024.0,6.0,14.0,0.0,44.0,2016.0,394.0,72.0,0.0,3.0,2.0,1.8,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,44.0,2016.0,71.0,384.0,1.0,3.0,1.0,2.0,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,34.0,2021.0,389.0,402.0,1.0,0.0,4.0,3.4,0.0
20.0,4.0,2024.0,6.0,14.0,0.0,44.0,2016.0,70.0,1138.0,1.0,1.0,2.0,3.0,1.0
20.0,4.0,2024.0,6.0,15.0,0.0,30.0,2015.0,543.0,529.0,1.0,0.0,4.0,2.8,0.0
20.0,4.0,2024.0,6.0,16.0,0.0,33.0,2019.0,445.0,113.0,3.0,0.0,2.0,2.2,1.0
20.0,4.0,2024.0,6.0,16.0,15.0,44.0,2016.0,69.0,1081.0,3.0,0.0,2.0,1.8,1.0
20.0,4.0,2024.0,6.0,16.0,30.0,30.0,2002.0,28.0,5.0,0.0,1.0,4.0,3.2,0.0
20.0,4.0,2024.0,6.0,18.0,30.0,34.0,2021.0,76.0,57.0,0.0,0.0,5.0,3.0,0.0
20.0,4.0,2024.0,6.0,18.0,45.0,33.0,2019.0,450.0,115.0,2.0,2.0,1.0,3.2,1.0
20.0,4.0,2024.0,6.0,19.0,0.0,30.0,2015.0,546.0,541.0,5.0,0.0,0.0,3.0,1.0
21.0,4.0,2024.0,7.0,10.0,30.0,33.0,2019.0,471.0,5890.0,3.0,1.0,1.0,2.6,0.0
21.0,4.0,2024.0,7.0,11.0,30.0,44.0,2016.0,59.0,345.0,1.0,1.0,3.0,3.2,0.0
21.0,4.0,2024.0,7.0,12.0,30.0,34.0,2021.0,62.0,351.0,2.0,2.0,1.0,2.0,1.0
21.0,4.0,2024.0,7.0,13.0,0.0,30.0,2015.0,547.0,518.0,1.0,2.0,2.0,2.6,0.0
21.0,4.0,2024.0,7.0,13.0,0.0,30.0,2015.0,521.0,576.0,4.0,0.0,1.0,2.0,1.0
21.0,4.0,2024.0,7.0,13.0,0.0,30.0,2015.0,533.0,545.0,1.0,3.0,1.0,1.8,0.0
21.0,4.0,2024.0,7.0,14.0,0.0,34.0,2021.0,58.0,1044.0,2.0,1.0,2.0,3.2,1.0
21.0,4.0,2024.0,7.0,15.0,5.0,30.0,2015.0,512.0,548.0,0.0,0.0,5.0,2.8,0.0
21.0,4.0,2024.0,7.0,15.0,30.0,34.0,2021.0,63.0,64.0,0.0,1.0,4.0,3.4,0.0
21.0,4.0,2024.0,7.0,16.0,0.0,33.0,2019.0,455.0,99.0,1.0,1.0,3.0,3.4,0.0
21.0,4.0,2024.0,7.0,18.0,45.0,33.0,2019.0,5911.0,102.0,0.0,0.0,4.0,3.75,0.0
21.0,4.0,2024.0,7.0,19.0,0.0,30.0,2015.0,524.0,523.0,3.0,1.0,1.0,2.8,1.0
2.0,4.0,2024.0,2.0,16.0,45.0,28.0,2003.0,679.0,6806.0,0.0,0.0,5.0,3.0,0.0
2.0,4.0,2024.0,2.0,18.0,0.0,28.0,2003.0,670.0,674.0,0.0,0.0,5.0,3.8,0.0
2.0,4.0,2024.0,2.0,18.0,30.0,31.0,2021.0,351.0,63.0,2.0,0.0,3.0,3.4,1.0
2.0,4.0,2024.0,2.0,18.0,45.0,31.0,2021.0,1044.0,354.0,3.0,0.0,2.0,1.4,1.0
3.0,4.0,2024.0,3.0,0.0,0.0,1.0,2152.0,4267.0,1767.0,1.0,0.0,0.0,2.0,1.0
3.0,4.0,2024.0,3.0,0.0,30.0,1.0,2152.0,5171.0,6667.0,0.0,0.0,1.0,2.0,0.0
3.0,4.0,2024.0,3.0,2.0,0.0,1.0,2152.0,4268.0,4528.0,1.0,0.0,0.0,3.0,1.0
3.0,4.0,2024.0,3.0,16.0,45.0,28.0,2003.0,671.0,682.0,2.0,1.0,2.0,4.0,1.0
3.0,4.0,2024.0,3.0,22.0,0.0,1.0,2152.0,1770.0,4439.0,0.0,0.0,1.0,4.0,0.0
3.0,4.0,2024.0,3.0,22.0,0.0,1.0,2152.0,7055.0,9379.0,1.0,0.0,0.0,2.0,1.0
4.0,4.0,2024.0,4.0,0.0,0.0,1.0,2152.0,4410.0,9373.0,1.0,0.0,0.0,1.0,1.0
4.0,4.0,2024.0,4.0,18.0,30.0,31.0,2021.0,64.0,356.0,5.0,0.0,0.0,2.6,1.0
4.0,4.0,2024.0,4.0,19.0,15.0,31.0,2021.0,61.0,66.0,1.0,2.0,2.0,3.8,1.0
4.0,4.0,2024.0,4.0,22.0,0.0,1.0,2152.0,2070.0,5184.0,1.0,0.0,0.0,1.0,1.0
4.0,4.0,2024.0,4.0,22.0,0.0,1.0,2152.0,5167.0,1766.0,0.0,0.0,1.0,5.0,0.0
5.0,4.0,2024.0,5.0,0.0,0.0,1.0,2152.0,4460.0,4261.0,0.0,0.0,1.0,4.0,0.0
5.0,4.0,2024.0,5.0,0.0,0.0,1.0,2152.0,2073.0,1776.0,1.0,0.0,0.0,3.0,1.0
5.0,4.0,2024.0,5.0,19.0,0.0,28.0,2015.0,521.0,516.0,2.0,2.0,1.0,2.4,1.0
6.0,4.0,2024.0,6.0,11.0,30.0,41.0,2016.0,68.0,349.0,2.0,3.0,0.0,2.4,1.0
6.0,4.0,2024.0,6.0,11.0,30.0,32.0,2021.0,354.0,65.0,0.0,2.0,3.0,3.4,0.0
6.0,4.0,2024.0,6.0,13.0,0.0,31.0,2019.0,98.0,5890.0,3.0,2.0,0.0,3.6,1.0
6.0,4.0,2024.0,6.0,13.0,30.0,28.0,2002.0,15.0,55.0,2.0,2.0,1.0,2.0,1.0
6.0,4.0,2024.0,6.0,13.0,30.0,28.0,2002.0,1.0,36.0,1.0,3.0,1.0,2.6,1.0
6.0,4.0,2024.0,6.0,13.0,30.0,28.0,2002.0,17.0,721.0,0.0,0.0,5.0,4.0,0.0
6.0,4.0,2024.0,6.0,13.0,30.0,28.0,2002.0,44.0,5.0,1.0,0.0,2.0,6.666666666666667,1.0
6.0,4.0,2024.0,6.0,13.0,30.0,28.0,2002.0,28.0,3.0,0.0,2.0,3.0,2.8,0.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,69.0,345.0,1.0,1.0,3.0,3.0,0.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,338.0,332.0,5.0,0.0,0.0,2.6,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,1076.0,341.0,1.0,2.0,2.0,1.8,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,32.0,2021.0,62.0,328.0,4.0,0.0,1.0,3.0,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,32.0,2021.0,389.0,1044.0,3.0,0.0,2.0,3.8,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,394.0,384.0,3.0,1.0,1.0,1.4,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,715.0,322.0,0.0,0.0,5.0,3.2,0.0
6.0,4.0,2024.0,6.0,14.0,0.0,41.0,2016.0,343.0,72.0,4.0,1.0,0.0,2.8,1.0
6.0,4.0,2024.0,6.0,14.0,0.0,32.0,2021.0,63.0,67.0,0.0,0.0,5.0,2.4,0.0
6.0,4.0,2024.0,6.0,14.0,0.0,32.0,2021.0,76.0,563.0,1.0,0.0,4.0,2.0,0.0
6.0,4.0,2024.0,6.0,14.0,30.0,29.0,2003.0,6806.0,671.0,2.0,2.0,1.0,2.4,0.0
6.0,4.0,2024.0,6.0,16.0,0.0,31.0,2019.0,100.0,110.0,1.0,1.0,3.0,0.8,1.0
6.0,4.0,2024.0,6.0,16.0,30.0,32.0,2021.0,397.0,57.0,2.0,0.0,3.0,3.6,0.0
6.0,4.0,2024.0,6.0,16.0,30.0,28.0,2002.0,4.0,10.0,1.0,1.0,3.0,3.4,0.0
6.0,4.0,2024.0,6.0,16.0,45.0,29.0,2003.0,674.0,682.0,3.0,0.0,2.0,3.4,1.0
6.0,4.0,2024.0,6.0,18.0,0.0,29.0,2003.0,684.0,670.0,4.0,0.0,1.0,3.0,1.0
6.0,4.0,2024.0,6.0,18.0,45.0,31.0,2019.0,445.0,586.0,1.0,2.0,2.0,3.2,1.0
6.0,4.0,2024.0,6.0,19.0,0.0,29.0,2003.0,666.0,1920.0,4.0,0.0,1.0,2.8,1.0
7.0,4.0,2024.0,7.0,10.0,15.0,29.0,2003.0,679.0,1915.0,3.0,1.0,1.0,3.2,0.0
7.0,4.0,2024.0,7.0,11.0,0.0,28.0,2015.0,512.0,545.0,3.0,0.0,2.0,3.6,1.0
7.0,4.0,2024.0,7.0,12.0,30.0,29.0,2003.0,675.0,678.0,3.0,1.0,1.0,4.0,1.0
7.0,4.0,2024.0,7.0,13.0,0.0,28.0,2015.0,518.0,525.0,4.0,1.0,0.0,2.0,1.0
7.0,4.0,2024.0,7.0,13.0,0.0,31.0,2019.0,5911.0,113.0,1.0,1.0,2.0,3.0,0.0
7.0,4.0,2024.0,7.0,13.0,30.0,28.0,2002.0,2.0,16.0,3.0,1.0,1.0,2.4,1.0
7.0,4.0,2024.0,7.0,14.0,45.0,29.0,2003.0,1919.0,683.0,2.0,1.0,2.0,4.4,1.0
7.0,4.0,2024.0,7.0,15.0,5.0,28.0,2015.0,548.0,529.0,3.0,1.0,1.0,2.6,1.0
7.0,4.0,2024.0,7.0,15.0,30.0,28.0,2002.0,11.0,18.0,0.0,1.0,4.0,3.0,0.0
7.0,4.0,2024.0,7.0,16.0,0.0,31.0,2019.0,104.0,102.0,2.0,0.0,3.0,2.4,1.0
7.0,4.0,2024.0,7.0,16.0,0.0,31.0,2019.0,450.0,107.0,1.0,2.0,2.0,3.0,0.0
7.0,4.0,2024.0,7.0,17.0,0.0,32.0,2021.0,73.0,351.0,4.0,0.0,1.0,2.8,1.0
7.0,4.0,2024.0,7.0,18.0,0.0,29.0,2003.0,673.0,676.0,1.0,0.0,4.0,2.8,0.0
7.0,4.0,2024.0,7.0,18.0,45.0,31.0,2019.0,109.0,99.0,3.0,1.0,1.0,1.4,1.0
7.0,4.0,2024.0,7.0,18.0,45.0,28.0,2015.0,543.0,523.0,0.0,2.0,3.0,2.4,0.0
8.0,4.0,2024.0,1.0,18.0,45.0,31.0,2019.0,115.0,108.0,1.0,0.0,4.0,3.6,0.0
9.0,4.0,2024.0,2.0,18.0,45.0,42.0,2016.0,340.0,1076.0,3.0,2.0,0.0,2.6,1.0
9.0,4.0,2024.0,2.0,18.0,45.0,42.0,2016.0,1081.0,394.0,4.0,0.0,1.0,3.4,1.0
9.0,4.0,2024.0,2.0,18.0,45.0,42.0,2016.0,384.0,338.0,2.0,0.0,3.0,2.8,1.0
9.0,4.0,2024.0,2.0,22.0,0.0,2.0,2152.0,2051.0,4267.0,1.0,0.0,1.0,2.0,1.0
9.0,4.0,2024.0,2.0,22.0,0.0,2.0,2152.0,1767.0,4457.0,0.0,0.0,1.0,2.0,0.0
10.0,4.0,2024.0,3.0,0.0,0.0,2.0,2152.0,9379.0,5171.0,1.0,1.0,0.0,2.5,1.0
10.0,4.0,2024.0,3.0,0.0,0.0,2.0,2152.0,1765.0,4410.0,2.0,0.0,0.0,2.0,1.0
10.0,4.0,2024.0,3.0,18.0,45.0,42.0,2016.0,332.0,715.0,1.0,0.0,4.0,1.8,0.0
10.0,4.0,2024.0,3.0,18.0,45.0,42.0,2016.0,387.0,59.0,3.0,1.0,1.0,3.2,1.0
10.0,4.0,2024.0,3.0,19.0,0.0,42.0,2016.0,72.0,70.0,1.0,2.0,2.0,2.8,1.0
10.0,4.0,2024.0,3.0,19.0,0.0,42.0,2016.0,74.0,385.0,4.0,0.0,1.0,2.8,1.0
10.0,4.0,2024.0,3.0,22.0,0.0,2.0,2152.0,1766.0,2070.0,2.0,0.0,0.0,2.0,1.0
10.0,4.0,2024.0,3.0,22.0,0.0,2.0,2152.0,6989.0,2071.0,1.0,0.0,1.0,2.0,1.0
10.0,4.0,2024.0,3.0,22.0,0.0,2.0,2152.0,9373.0,5680.0,1.0,1.0,0.0,1.5,1.0
11.0,4.0,2024.0,4.0,0.0,0.0,2.0,2152.0,5184.0,5167.0,2.0,0.0,0.0,3.0,1.0
11.0,4.0,2024.0,4.0,0.0,30.0,2.0,2152.0,1783.0,4460.0,1.0,0.0,1.0,1.5,1.0
11.0,4.0,2024.0,4.0,0.0,30.0,2.0,2152.0,1776.0,7913.0,2.0,0.0,0.0,3.0,1.0
11.0,4.0,2024.0,4.0,22.0,0.0,2.0,2152.0,4261.0,4444.0,1.0,1.0,0.0,3.5,1.0
11.0,4.0,2024.0,4.0,22.0,0.0,2.0,2152.0,4528.0,1770.0,1.0,0.0,1.0,2.0,1.0
29.0,3.0,2024.0,5.0,12.0,30.0,39.0,2016.0,387.0,338.0,2.0,0.0,3.0,2.0,1.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,68.0,1138.0,1.0,0.0,1.0,5.5,1.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,69.0,332.0,2.0,1.0,2.0,1.8,1.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,394.0,1076.0,1.0,1.0,3.0,3.0,0.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,1081.0,385.0,2.0,2.0,1.0,2.2,1.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,715.0,71.0,3.0,0.0,2.0,1.8,0.0
29.0,3.0,2024.0,5.0,15.0,0.0,39.0,2016.0,322.0,70.0,1.0,1.0,3.0,2.2,0.0
29.0,3.0,2024.0,5.0,17.0,30.0,39.0,2016.0,59.0,349.0,2.0,1.0,2.0,3.4,0.0
29.0,3.0,2024.0,5.0,20.0,0.0,27.0,2015.0,521.0,546.0,2.0,2.0,1.0,2.2,1.0
30.0,3.0,2024.0,6.0,11.0,30.0,30.0,2019.0,113.0,102.0,4.0,0.0,1.0,3.0,0.0
30.0,3.0,2024.0,6.0,12.0,30.0,30.0,2021.0,67.0,563.0,2.0,3.0,0.0,4.2,1.0
30.0,3.0,2024.0,6.0,14.0,0.0,30.0,2019.0,586.0,5911.0,2.0,2.0,0.0,2.0,1.0
30.0,3.0,2024.0,6.0,14.0,30.0,27.0,2002.0,3.0,2.0,4.0,0.0,1.0,4.2,1.0
30.0,3.0,2024.0,6.0,14.0,30.0,27.0,2002.0,18.0,17.0,0.0,4.0,1.0,3.0,0.0
30.0,3.0,2024.0,6.0,14.0,30.0,27.0,2002.0,12.0,11.0,1.0,2.0,2.0,3.2,0.0
30.0,3.0,2024.0,6.0,15.0,0.0,30.0,2021.0,1044.0,62.0,3.0,0.0,2.0,3.0,1.0
30.0,3.0,2024.0,6.0,15.0,30.0,27.0,2003.0,1915.0,674.0,1.0,0.0,4.0,4.4,1.0
30.0,3.0,2024.0,6.0,16.0,0.0,27.0,2015.0,545.0,548.0,0.0,0.0,5.0,3.4,0.0
30.0,3.0,2024.0,6.0,17.0,0.0,30.0,2019.0,110.0,109.0,3.0,0.0,2.0,2.6,1.0
30.0,3.0,2024.0,6.0,17.0,30.0,30.0,2021.0,58.0,76.0,1.0,2.0,2.0,2.0,1.0
30.0,3.0,2024.0,6.0,17.0,30.0,27.0,2002.0,5.0,4.0,3.0,1.0,1.0,4.0,0.0
30.0,3.0,2024.0,6.0,17.0,45.0,27.0,2003.0,6806.0,1920.0,3.0,1.0,1.0,2.6,1.0
30.0,3.0,2024.0,6.0,19.0,0.0,27.0,2003.0,718.0,670.0,3.0,1.0,1.0,2.6,1.0
30.0,3.0,2024.0,6.0,19.0,45.0,30.0,2019.0,99.0,98.0,1.0,0.0,4.0,2.2,0.0
30.0,3.0,2024.0,6.0,20.0,0.0,27.0,2003.0,682.0,679.0,4.0,1.0,0.0,2.2,1.0
31.0,3.0,2024.0,7.0,10.0,15.0,27.0,2003.0,684.0,678.0,0.0,1.0,4.0,3.0,0.0
31.0,3.0,2024.0,7.0,11.0,0.0,27.0,2015.0,525.0,512.0,3.0,0.0,2.0,2.4,0.0
31.0,3.0,2024.0,7.0,12.0,30.0,27.0,2003.0,666.0,671.0,2.0,3.0,0.0,2.0,1.0
31.0,3.0,2024.0,7.0,12.0,30.0,27.0,2003.0,675.0,676.0,4.0,1.0,0.0,4.2,1.0
31.0,3.0,2024.0,7.0,13.0,0.0,27.0,2015.0,533.0,518.0,0.0,3.0,2.0,1.8,0.0
31.0,3.0,2024.0,7.0,13.0,0.0,27.0,2015.0,522.0,543.0,1.0,2.0,2.0,2.6,0.0
31.0,3.0,2024.0,7.0,13.0,0.0,30.0,2021.0,64.0,397.0,1.0,2.0,2.0,3.8,1.0
31.0,3.0,2024.0,7.0,13.0,0.0,27.0,2015.0,541.0,511.0,2.0,1.0,2.0,3.0,0.0
31.0,3.0,2024.0,7.0,15.0,5.0,27.0,2015.0,576.0,529.0,2.0,1.0,2.0,2.8,1.0
31.0,3.0,2024.0,7.0,18.0,45.0,27.0,2015.0,516.0,524.0,0.0,0.0,5.0,2.6,0.0
1.0,4.0,2024.0,1.0,10.0,30.0,30.0,2019.0,103.0,455.0,2.0,3.0,0.0,2.8,1.0
1.0,4.0,2024.0,1.0,11.0,30.0,40.0,2016.0,338.0,68.0,4.0,0.0,1.0,2.6,1.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,1138.0,387.0,2.0,0.0,3.0,3.2,0.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,71.0,59.0,2.0,0.0,3.0,3.4,0.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,343.0,345.0,3.0,1.0,1.0,2.8,1.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,332.0,1081.0,2.0,1.0,2.0,2.0,1.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,72.0,69.0,1.0,2.0,2.0,1.4,0.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,1076.0,715.0,1.0,1.0,3.0,2.2,0.0
1.0,4.0,2024.0,1.0,14.0,0.0,40.0,2016.0,385.0,384.0,1.0,1.0,3.0,2.4,1.0
1.0,4.0,2024.0,1.0,16.0,30.0,40.0,2016.0,349.0,340.0,2.0,1.0,2.0,2.4,1.0
1.0,4.0,2024.0,1.0,18.0,45.0,30.0,2019.0,108.0,445.0,4.0,0.0,1.0,2.6,1.0
1.0,4.0,2024.0,1.0,19.0,0.0,40.0,2016.0,341.0,322.0,3.0,1.0,1.0,2.4,1.0
13.0,3.0,2024.0,3.0,0.0,30.0,2.0,2152.0,4460.0,5188.0,2.0,0.0,0.0,3.0,1.0
13.0,3.0,2024.0,3.0,19.0,30.0,17.0,2021.0,1044.0,389.0,2.0,0.0,3.0,3.8,1.0
14.0,3.0,2024.0,4.0,0.0,30.0,2.0,2152.0,4410.0,10359.0,1.0,1.0,0.0,2.5,1.0
15.0,3.0,2024.0,5.0,0.0,30.0,2.0,2152.0,7055.0,7865.0,1.0,0.0,1.0,5.0,1.0
15.0,3.0,2024.0,5.0,19.0,0.0,26.0,2003.0,671.0,718.0,1.0,1.0,3.0,3.0,1.0
15.0,3.0,2024.0,5.0,19.0,30.0,26.0,2002.0,1.0,721.0,0.0,2.0,3.0,4.0,0.0
15.0,3.0,2024.0,5.0,19.0,45.0,29.0,2019.0,445.0,103.0,2.0,1.0,2.0,1.8,0.0
15.0,3.0,2024.0,5.0,20.0,0.0,26.0,2015.0,511.0,523.0,0.0,1.0,4.0,3.2,0.0
16.0,3.0,2024.0,6.0,12.0,30.0,38.0,2016.0,72.0,715.0,4.0,0.0,1.0,3.0,1.0
16.0,3.0,2024.0,6.0,14.0,0.0,29.0,2019.0,115.0,586.0,1.0,1.0,3.0,2.0,0.0
16.0,3.0,2024.0,6.0,14.0,0.0,29.0,2019.0,5911.0,104.0,1.0,1.0,0.0,1.5,1.0
16.0,3.0,2024.0,6.0,14.0,30.0,26.0,2002.0,15.0,36.0,3.0,1.0,1.0,4.0,1.0
16.0,3.0,2024.0,6.0,14.0,30.0,26.0,2002.0,55.0,5.0,0.0,0.0,5.0,4.2,0.0
16.0,3.0,2024.0,6.0,14.0,30.0,26.0,2002.0,11.0,16.0,0.0,2.0,3.0,3.6,0.0
16.0,3.0,2024.0,6.0,14.0,30.0,26.0,2002.0,28.0,12.0,4.0,0.0,1.0,2.6,1.0
16.0,3.0,2024.0,6.0,15.0,0.0,29.0,2021.0,328.0,402.0,3.0,0.0,2.0,3.0,1.0
16.0,3.0,2024.0,6.0,15.0,0.0,38.0,2016.0,70.0,68.0,0.0,1.0,4.0,2.6,0.0
16.0,3.0,2024.0,6.0,15.0,0.0,38.0,2016.0,349.0,345.0,2.0,2.0,1.0,3.2,1.0
16.0,3.0,2024.0,6.0,15.0,0.0,38.0,2016.0,74.0,387.0,2.0,1.0,2.0,1.8,1.0
16.0,3.0,2024.0,6.0,17.0,30.0,26.0,2002.0,2.0,10.0,2.0,2.0,1.0,3.4,0.0
16.0,3.0,2024.0,6.0,17.0,30.0,29.0,2021.0,63.0,73.0,2.0,0.0,3.0,3.8,1.0
16.0,3.0,2024.0,6.0,17.0,45.0,26.0,2003.0,1920.0,684.0,3.0,0.0,2.0,2.0,1.0
16.0,3.0,2024.0,6.0,19.0,45.0,29.0,2019.0,470.0,110.0,0.0,1.0,4.0,2.2,0.0
16.0,3.0,2024.0,6.0,20.0,0.0,26.0,2015.0,546.0,522.0,1.0,1.0,3.0,2.0,0.0
17.0,3.0,2024.0,7.0,11.0,15.0,26.0,2003.0,1919.0,682.0,0.0,1.0,4.0,2.8,0.0
17.0,3.0,2024.0,7.0,14.0,0.0,26.0,2015.0,547.0,545.0,1.0,3.0,1.0,2.0,1.0
17.0,3.0,2024.0,7.0,14.0,0.0,26.0,2015.0,541.0,533.0,2.0,2.0,1.0,2.2,1.0
17.0,3.0,2024.0,7.0,14.0,30.0,26.0,2002.0,17.0,3.0,1.0,1.0,3.0,3.6,0.0
17.0,3.0,2024.0,7.0,15.0,0.0,38.0,2016.0,341.0,384.0,4.0,0.0,1.0,3.6,1.0
17.0,3.0,2024.0,7.0,16.0,5.0,26.0,2015.0,529.0,516.0,2.0,1.0,2.0,1.8,1.0
17.0,3.0,2024.0,7.0,16.0,30.0,26.0,2002.0,4.0,19.0,4.0,1.0,0.0,4.4,1.0
17.0,3.0,2024.0,7.0,17.0,0.0,29.0,2019.0,100.0,471.0,2.0,2.0,1.0,3.4,1.0
17.0,3.0,2024.0,7.0,19.0,0.0,26.0,2003.0,674.0,666.0,4.0,0.0,1.0,3.0,1.0
17.0,3.0,2024.0,7.0,19.0,45.0,26.0,2015.0,518.0,524.0,0.0,0.0,5.0,5.2,0.0
3.0,3.0,2024.0,7.0,11.0,15.0,24.0,2003.0,678.0,676.0,4.0,0.0,1.0,3.6,1.0
3.0,3.0,2024.0,7.0,11.0,30.0,27.0,2019.0,450.0,471.0,3.0,0.0,2.0,3.4,1.0
3.0,3.0,2024.0,7.0,12.0,0.0,24.0,2015.0,511.0,522.0,1.0,2.0,2.0,1.6,1.0
3.0,3.0,2024.0,7.0,13.0,0.0,27.0,2021.0,328.0,1044.0,2.0,0.0,3.0,3.2,0.0
3.0,3.0,2024.0,7.0,13.0,30.0,24.0,2003.0,673.0,684.0,2.0,1.0,2.0,2.0,1.0
3.0,3.0,2024.0,7.0,14.0,0.0,24.0,2015.0,512.0,533.0,3.0,1.0,1.0,2.6,1.0
3.0,3.0,2024.0,7.0,14.0,0.0,24.0,2015.0,543.0,545.0,1.0,1.0,3.0,2.0,0.0
3.0,3.0,2024.0,7.0,14.0,0.0,27.0,2019.0,445.0,104.0,1.0,3.0,1.0,1.8,0.0
3.0,3.0,2024.0,7.0,14.0,30.0,24.0,2002.0,1.0,3.0,2.0,0.0,3.0,2.4,0.0
