id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
325081.0,3.0,7.0,2021.0,6.0,16.0,0.0,5.0,1.0,798.0,782.0,0.0,2.0,1.0,2.0,2.0,-1.0,2.0,-2.0,0.0,2.6666666666666665,0.0
333760.0,11.0,9.0,2021.0,6.0,13.0,0.0,3.0,0.0,445.0,454.0,0.0,1.0,1.0,2.0,1.0,-2.0,1.0,-1.0,2.0,2.2,0.0
417033.0,18.0,2.0,2023.0,6.0,20.0,0.0,24.0,0.0,576.0,532.0,2.0,0.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,2.2,1.0
494883.0,24.0,4.0,2024.0,3.0,22.0,0.0,3.0,1.0,7055.0,5171.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,3.0,1.0
444371.0,12.0,11.0,2023.0,7.0,11.0,30.0,12.0,0.0,113.0,445.0,0.0,0.0,0.0,1.0,2.0,-3.0,2.0,-2.0,0.0,2.2,0.0
416966.0,16.0,4.0,2023.0,7.0,13.0,0.0,31.0,0.0,541.0,532.0,2.0,1.0,2.0,1.0,4.0,0.0,4.0,-4.0,1.0,2.6,1.0
330400.0,1.0,12.0,2021.0,3.0,18.0,0.0,16.0,0.0,576.0,526.0,3.0,1.0,5.0,2.0,3.0,-2.0,3.0,-3.0,0.0,4.4,1.0
327773.0,19.0,3.0,2022.0,6.0,15.0,0.0,39.0,0.0,394.0,1044.0,0.0,2.0,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,3.2,0.0
422496.0,15.0,10.0,2022.0,6.0,14.0,0.0,15.0,0.0,387.0,384.0,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,2.0,0.0
422380.0,29.0,12.0,2022.0,4.0,20.0,15.0,25.0,0.0,336.0,356.0,0.0,1.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0,2.0,0.0
441937.0,14.0,1.0,2024.0,7.0,16.0,30.0,17.0,0.0,18.0,10.0,2.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,3.6,1.0
422396.0,26.0,12.0,2022.0,1.0,15.0,0.0,24.0,0.0,387.0,74.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,1.8,0.0
329680.0,27.0,8.0,2021.0,5.0,18.0,30.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,4.0,-1.0,4.0,-4.0,0.0,2.4,1.0
330405.0,1.0,12.0,2021.0,3.0,20.0,0.0,16.0,0.0,523.0,547.0,0.0,0.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0,1.8,0.0
494825.0,10.0,5.0,2024.0,5.0,0.0,0.0,4.0,1.0,4267.0,2051.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,2.0,1.0
494881.0,10.0,4.0,2024.0,3.0,0.0,0.0,2.0,1.0,9379.0,5171.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,-1.0,1.0,2.5,1.0
391878.0,10.0,3.0,2022.0,4.0,0.0,30.0,3.0,1.0,1765.0,9372.0,1.0,1.0,3.0,1.0,3.0,-1.0,3.0,-3.0,0.0,4.25,1.0
330534.0,21.0,8.0,2021.0,6.0,15.0,0.0,3.0,0.0,548.0,546.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,4.0,0.0
441682.0,25.0,2.0,2024.0,7.0,19.0,0.0,23.0,0.0,1919.0,673.0,0.0,1.0,0.0,4.0,1.0,-4.0,1.0,-1.0,0.0,3.2,0.0
444613.0,11.0,5.0,2024.0,6.0,16.0,0.0,36.0,0.0,113.0,103.0,0.0,2.0,0.0,2.0,2.0,-1.0,2.0,-2.0,2.0,2.6,0.0
416963.0,15.0,4.0,2023.0,6.0,19.0,0.0,31.0,0.0,524.0,546.0,3.0,0.0,3.0,1.0,3.0,-1.0,3.0,-3.0,1.0,3.2,1.0
422521.0,5.0,10.0,2022.0,3.0,18.0,45.0,13.0,0.0,343.0,332.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,-5.0,0.0,1.8,1.0
418580.0,7.0,5.0,2023.0,7.0,18.0,45.0,34.0,0.0,5890.0,450.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,1.0,2.2,0.0
327891.0,29.0,1.0,2022.0,6.0,15.0,0.0,29.0,0.0,343.0,1076.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,2.0,2.0,1.0
328191.0,21.0,8.0,2021.0,6.0,14.0,0.0,4.0,0.0,389.0,332.0,0.0,2.0,0.0,5.0,2.0,-2.0,2.0,-2.0,1.0,2.0,0.0
325583.0,20.0,2.0,2022.0,7.0,13.0,30.0,23.0,0.0,675.0,1909.0,2.0,1.0,3.0,1.0,5.0,0.0,5.0,-5.0,0.0,3.2,1.0
436039.0,29.0,10.0,2023.0,7.0,14.0,0.0,10.0,0.0,64.0,351.0,2.0,0.0,3.0,0.0,4.0,-1.0,4.0,-4.0,0.0,2.2,1.0
441964.0,3.0,2.0,2024.0,6.0,14.0,30.0,20.0,0.0,5.0,18.0,1.0,1.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,3.4,1.0
436168.0,4.0,2.0,2024.0,7.0,14.0,0.0,23.0,0.0,61.0,76.0,1.0,2.0,2.0,4.0,1.0,-3.0,1.0,-1.0,1.0,3.4,0.0
442975.0,21.0,4.0,2024.0,7.0,15.0,5.0,30.0,0.0,512.0,548.0,0.0,1.0,0.0,2.0,0.0,-5.0,0.0,0.0,0.0,2.8,0.0
433666.0,5.0,4.0,2023.0,3.0,2.0,0.0,1.0,1.0,5174.0,7055.0,0.0,1.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0
325632.0,19.0,12.0,2021.0,7.0,15.0,45.0,17.0,0.0,683.0,674.0,0.0,1.0,1.0,4.0,0.0,-5.0,0.0,0.0,0.0,2.6,0.0
333754.0,12.0,9.0,2021.0,7.0,13.0,0.0,3.0,0.0,586.0,455.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,-2.0,3.0,1.6,1.0
327335.0,29.0,8.0,2021.0,7.0,13.0,0.0,3.0,0.0,73.0,346.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,-3.0,2.0,1.4,1.0
330296.0,6.0,3.0,2022.0,7.0,16.0,5.0,27.0,0.0,521.0,541.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,-3.0,2.0,2.0,1.0
442985.0,28.0,4.0,2024.0,7.0,15.0,5.0,31.0,0.0,529.0,512.0,2.0,1.0,4.0,5.0,3.0,-1.0,3.0,-3.0,1.0,3.6,0.0
